Vertices,Gr,GrSD,GrSA,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.0,1.0,1.0,
5,1.0,1.0,3.0,
6,1.0,1.0,1.6666666666666667,
7,1.0,0.75,1.0,
8,1.0,1.0,1.0,
9,1.0,0.8333333333333334,1.0,
10,1.0,1.0,2.0,
11,1.0,1.0,0.9047619047619048,
12,1.0,0.9166666666666666,0.9583333333333334,
13,1.0,1.434782608695652,1.2608695652173914,
14,1.0,0.9705882352941176,1.0294117647058822,
15,1.0,0.9354838709677419,1.064516129032258,
16,1.0,1.025,1.025,
17,1.0,1.0,1.2564102564102564,
18,1.0,0.9692307692307692,0.7846153846153846,
19,1.0,1.1724137931034482,1.1379310344827587,
20,1.0,0.918918918918919,1.027027027027027,
21,1.0,1.054054054054054,1.162162162162162,
22,1.0,0.9247311827956989,0.956989247311828,
23,1.0,0.8924731182795699,1.064516129032258,
24,1.0,1.0,1.1720430107526882,
25,1.0,0.9801980198019802,1.2178217821782178,
26,1.0,0.9508196721311475,1.0245901639344261,
27,1.0,0.8970588235294118,1.0294117647058822,
28,1.0,0.9722222222222222,1.1481481481481481,
29,1.0,0.9183673469387755,1.1088435374149659,
30,1.0,0.9397590361445783,1.072289156626506,
31,1.0,0.9153439153439153,1.0317460317460319,
32,1.0,0.9162303664921466,1.0418848167539267,
33,1.0,0.9067357512953368,1.1139896373056994,
34,1.0,0.9174757281553398,1.1796116504854368,
35,1.0,0.8790697674418605,1.083720930232558,
36,1.0,0.8725099601593626,0.9920318725099602,
37,1.0,0.9018867924528302,1.0377358490566038,
38,1.0,0.9308943089430894,1.1747967479674797,
39,1.0,0.8989169675090253,1.108303249097473,
40,1.0,0.79375,1.04375,
41,1.0,0.8847262247838616,1.0172910662824208,
42,1.0,0.858433734939759,1.0512048192771084,
43,1.0,0.927710843373494,1.0903614457831325,
44,1.0,0.8235294117647058,0.9641943734015346,
45,1.0,0.888,1.0693333333333332,
46,1.0,0.8961038961038961,1.0103896103896104,
47,1.0,0.8654708520179372,1.0224215246636772,
48,1.0,0.85,0.99375,
49,1.0,0.8547717842323651,1.033195020746888,
50,1.0,0.9057815845824411,0.9935760171306209,
51,1.0,0.9439655172413793,1.125,
52,1.0,0.9621052631578947,1.1957894736842105,
53,1.0,1.074398249452954,1.2538293216630196,
54,1.0,0.8985507246376812,1.0615942028985508,
55,1.0,0.872852233676976,1.0824742268041236,
56,1.0,1.0260223048327137,1.221189591078067,
57,1.0,0.9852125693160814,1.2698706099815158,
58,1.0,0.8982511923688394,1.1160572337042924,
59,1.0,1.00711743772242,1.291814946619217,
60,1.0,0.9808612440191388,1.1594896331738438,
61,1.0,0.9102040816326531,0.9945578231292517,
62,1.0,0.9614890885750963,1.006418485237484,
63,1.0,1.0532544378698225,1.2189349112426036,
64,1.0,0.9224806201550387,1.107235142118863,
65,1.0,1.0,1.2943722943722944,
66,1.0,0.96271637816245,1.241011984021305,
67,1.0,1.1674757281553398,1.133495145631068,
68,1.0,0.9832535885167464,1.1854066985645932,
69,1.0,0.9974905897114178,1.2760351317440402,
70,1.0,1.0032644178454841,1.088139281828074,
71,1.0,0.8232558139534883,1.0130232558139536,
72,1.0,0.9186746987951807,1.0602409638554218,
73,1.0,1.037079953650058,1.250289687137891,
74,1.0,0.8840182648401826,1.0648401826484017,
75,1.0,0.9047619047619048,1.0536796536796538,
76,1.0,0.7723577235772358,1.030081300813008,
77,1.0,0.8161702127659575,1.0953191489361702,
78,1.0,0.8400328137817884,1.07383100902379,
79,1.0,1.1140819964349375,1.2210338680926915,
80,1.0,0.8950461796809404,1.0806045340050379,
81,1.0,0.8981937602627258,1.1444991789819376,
82,1.0,0.9964387464387464,0.9871794871794872,
83,1.0,0.9685690653432589,1.119106699751861,
84,1.0,0.7991913746630728,1.045822102425876,
85,1.0,0.9437037037037037,1.1837037037037037,
86,1.0,0.9429206819866568,1.1208302446256486,
87,1.0,1.0014981273408239,1.19625468164794,
88,1.0,0.9637462235649547,1.262084592145015,
89,1.0,0.8639365918097754,1.1030383091149274,
90,1.0,0.9432114882506527,1.120757180156658,
91,1.0,0.80473714615829,0.998844598497978,
92,1.0,0.9100323624595469,1.137864077669903,
93,1.0,0.986648865153538,1.2723631508678237,
94,1.0,0.8871252204585538,1.0405643738977073,
95,1.0,0.9841752891052952,1.1314668289713938,
96,1.0,0.9575949367088608,1.2335443037974683,
97,1.0,0.9107142857142857,1.1273809523809524,
98,1.0,0.9748953974895398,1.2127913927077107,
99,1.0,0.9808268424206111,1.1857399640503294,
100,1.0,0.9824849480021893,1.2096332785987958,
101,1.0,0.7803521779425394,0.9675625579240037,
102,1.0,0.8901482127288579,0.972972972972973,
103,1.0,0.9887450759707372,1.23297692740574,
104,1.0,0.9375,1.2610294117647058,
105,1.0,0.9733606557377049,1.1434426229508197,
106,1.0,0.8957475994513031,1.0781893004115226,
107,1.0,0.8152266894781864,1.067579127459367,
108,1.0,0.967741935483871,1.283266129032258,
109,1.0,0.9469662921348314,1.1204494382022472,
110,1.0,0.8017338861666038,0.9920844327176781,
111,1.0,0.9303350970017636,1.2001763668430334,
112,1.0,0.932282793867121,1.18824531516184,
113,1.0,0.9193083573487032,1.0946891724989707,
114,1.0,0.9760213143872114,1.2100355239786855,
115,1.0,0.9568221070811744,1.2772020725388602,
116,1.0,0.9678249678249679,1.238953238953239,
117,1.0,0.9851007887817704,1.3093777388255916,
