Vertices,Gr,GrSD,GrSA,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.0,2.0,1.0,
5,1.0,2.0,2.0,
6,1.0,1.0,1.0,
7,1.0,0.6666666666666666,0.6666666666666666,
8,1.0,1.0,1.0,
9,1.0,1.0,1.4,
10,1.0,0.8333333333333334,0.8888888888888888,
11,1.0,1.105263157894737,1.0,
12,1.0,1.1428571428571428,1.1904761904761905,
13,1.0,1.0,1.0714285714285714,
14,1.0,1.0,0.9,
15,1.0,0.8461538461538461,0.8974358974358975,
16,1.0,1.0909090909090908,1.0227272727272727,
17,1.0,1.0851063829787233,1.0851063829787233,
18,1.0,0.9661016949152542,0.9830508474576272,
19,1.0,1.0625,1.0,
20,1.0,0.9577464788732394,0.9295774647887324,
21,1.0,1.072289156626506,1.0,
22,1.0,1.0246913580246915,1.0864197530864197,
23,1.0,0.9611650485436893,0.9805825242718447,
24,1.0,1.0272727272727273,1.018181818181818,
25,1.0,0.9516129032258065,1.0,
26,1.0,1.0077519379844961,0.9922480620155039,
27,1.0,1.0588235294117647,1.0588235294117647,
28,1.0,1.0201342281879195,1.0,
29,1.0,1.0120481927710843,1.0602409638554218,
30,1.0,0.9885714285714285,0.9771428571428571,
31,1.0,1.021505376344086,0.989247311827957,
32,1.0,1.0153846153846153,1.082051282051282,
33,1.0,1.0460829493087558,0.9907834101382489,
34,1.0,0.9533898305084746,0.923728813559322,
35,1.0,0.9920634920634921,0.9841269841269841,
36,1.0,0.9666666666666667,0.9703703703703703,
37,1.0,1.0452830188679245,1.0150943396226415,
38,1.0,0.9836065573770492,0.9836065573770492,
39,1.0,1.0389610389610389,0.987012987012987,
40,1.0,1.0030674846625767,1.0153374233128833,
41,1.0,0.9829545454545454,0.9943181818181818,
42,1.0,0.9972451790633609,1.0358126721763086,
43,1.0,1.0317460317460319,1.0158730158730158,
44,1.0,1.0122850122850122,0.9926289926289926,
45,1.0,0.9903614457831326,1.0289156626506024,
46,1.0,1.0,1.0592417061611374,
47,1.0,0.9868995633187773,0.9868995633187773,
48,1.0,1.0210084033613445,1.0105042016806722,
49,1.0,0.9727095516569201,0.9766081871345029,
50,1.0,1.0293542074363993,1.0313111545988258,
51,1.0,1.00374531835206,1.00374531835206,
52,1.0,1.00354609929078,1.0195035460992907,
53,1.0,1.010221465076661,1.030664395229983,
54,1.0,0.9951768488745981,1.0016077170418007,
55,1.0,0.9508448540706606,0.9907834101382489,
56,1.0,0.9531478770131772,0.9838945827232797,
57,1.0,1.0,0.9771754636233951,
58,1.0,1.0096952908587258,0.943213296398892,
59,1.0,0.9973009446693657,1.0350877192982457,
60,1.0,0.9557522123893806,0.9405815423514539,
61,1.0,0.972636815920398,0.9950248756218906,
62,1.0,1.0198019801980198,1.0037128712871286,
63,1.0,1.0,0.9786729857819905,
64,1.0,0.9787709497206704,0.9709497206703911,
65,1.0,0.9868852459016394,1.0153005464480875,
66,1.0,0.9893842887473461,0.9925690021231423,
67,1.0,1.0041666666666667,1.0208333333333333,
68,1.0,0.9696969696969697,0.9775171065493646,
69,1.0,0.9981024667931688,0.9867172675521821,
70,1.0,1.0096061479346783,1.021133525456292,
71,1.0,1.02014652014652,1.0,
72,1.0,0.9743816254416962,0.9832155477031802,
73,1.0,0.9930008748906387,1.015748031496063,
74,1.0,0.9848101265822785,0.980590717299578,
75,1.0,1.022932022932023,1.0016380016380015,
76,1.0,1.0096463022508038,1.0104501607717042,
77,1.0,1.0125391849529781,1.0282131661442007,
78,1.0,0.9754464285714286,0.9977678571428571,
79,1.0,1.0044313146233383,1.0118168389955686,
80,1.0,0.9878917378917379,0.9871794871794872,
81,1.0,0.9944211994421199,1.0181311018131103,
82,1.0,0.9856850715746421,0.9993183367416496,
83,1.0,1.0186666666666666,1.0093333333333334,
84,1.0,0.9935897435897436,0.9916666666666667,
85,1.0,0.9825,0.9875,
86,1.0,1.001217285453439,0.9963481436396835,
87,1.0,0.9787485242030697,0.9893742621015348,
88,1.0,1.0276442307692308,1.0126201923076923,
89,1.0,1.009137635636779,0.9908623643632211,
90,1.0,1.0016703786191536,0.9966592427616926,
91,1.0,0.9860515021459227,0.9785407725321889,
92,1.0,1.0296017222820237,1.0102260495156081,
93,1.0,1.0010405827263267,1.0083246618106139,
94,1.0,0.9808467741935484,0.984375,
95,1.0,1.021255060728745,1.013157894736842,
96,1.0,0.988692232055064,1.0152409046214357,
97,1.0,0.999037072701011,0.9884448724121329,
98,1.0,0.9681881051175657,0.9875518672199171,
99,1.0,0.9790528233151184,0.9990892531876139,
100,1.0,1.0241678066575468,1.035111719106247,
101,1.0,1.0170633138751684,1.015267175572519,
102,1.0,1.0194174757281553,1.031774051191527,
103,1.0,1.0076530612244898,1.001700680272109,
104,1.0,0.9880264244426095,0.9917423616845582,
105,1.0,1.0024529844644317,1.0237121831561733,
106,1.0,1.0172413793103448,0.9947874899759422,
107,1.0,0.9937839937839937,1.0023310023310024,
108,1.0,0.9896472392638037,1.0069018404907975,
109,1.0,1.0158670192670949,1.011333585190782,
110,1.0,1.0029750836742284,1.0200818148010413,
111,1.0,1.0117863720073665,1.0235727440147329,
112,1.0,1.0265938069216758,1.0295081967213116,
113,1.0,0.9944732297063903,0.9924006908462867,
114,1.0,0.9883000688231246,1.011355815554026,
115,1.0,0.9865591397849462,1.0040322580645162,
116,1.0,1.008297378028543,0.9943577829405907,
