Vertices,Gr,GrSD,GrSA,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.0,0.995,1.34,
5,1.0,1.0566666666666666,1.1683333333333332,
6,1.0,1.0139999999999996,1.1533333333333333,
7,1.0,1.0144761904761908,1.0771666666666666,
8,1.0,1.0064635642135642,1.0611800144300148,
9,1.0,1.002762126762127,1.0348117438117443,
10,1.0,1.0354853486726547,1.0692201020513714,
11,1.0,1.0036343178530684,1.0254171172137114,
12,1.0,0.9918162206955682,1.0338293571707258,
13,1.0,0.9912461182791761,1.0330236741271968,
14,1.0,0.9922351860245543,1.0279017871821436,
15,1.0,0.9947333704399225,1.0384772433275464,
16,1.0,0.97374926422945,1.0031766942501394,
17,1.0,0.9904741475908032,1.0204967608806401,
18,1.0,1.0065317534991962,1.0285800981129496,
19,1.0,0.9863915704814212,1.0151465579202328,
20,1.0,0.9982336127297259,1.0119422300172456,
21,1.0,0.9971692994261007,1.0186763884166457,
22,1.0,0.9996996321137104,1.0152781142708278,
23,1.0,1.0044264981977853,1.0085529660846826,
24,1.0,1.001006710365338,1.0145403855535584,
25,1.0,1.009986606082494,1.0178813691736748,
26,1.0,0.9900278532556949,1.0101899679152797,
27,1.0,1.0052387227729094,1.015497072716361,
28,1.0,1.0006650435935749,1.0126372612875936,
29,1.0,1.0000899417384843,1.0075944270856476,
30,1.0,0.9955898216938612,1.0128894009233609,
31,1.0,0.9927602574887396,1.0020535625567477,
32,1.0,0.9980153513514403,1.004450085064296,
33,1.0,1.0009357255101312,1.0111380464851785,
34,1.0,0.9993864706922219,1.0145515763594224,
35,1.0,0.9981009857803792,1.0062535511136037,
36,1.0,0.9995181297652855,1.006270941063637,
37,1.0,0.9933433793586087,1.0053409824652588,
38,1.0,0.9970168747781156,1.0032684810874144,
39,1.0,0.9942898850322277,1.001535894291407,
40,1.0,0.9974932316251102,1.0055501493051553,
41,1.0,0.9904108226565659,1.0001894316742137,
42,1.0,1.0014853273488242,1.0072165741167962,
43,1.0,0.9996362177010265,1.0088249714335171,
44,1.0,0.9945321758654004,1.0030430215178503,
45,1.0,1.0001691103381043,1.0058960533091692,
46,1.0,0.9977261486992703,1.004060326416114,
47,1.0,0.9976561798590814,1.0005589434588056,
48,1.0,0.998655009555532,1.0041938513962285,
49,1.0,0.9957763338785797,1.0011976402228209,
50,1.0,0.9986765512765737,1.0025584207149982,
51,1.0,1.0021878622182738,1.0077467379802303,
52,1.0,0.9987113799163236,1.0056819129784331,
53,1.0,1.0003316399024436,1.0049209638237806,
54,1.0,0.9956270685602087,1.0016141237276504,
55,1.0,0.9984455877647427,1.0031275431044036,
56,1.0,0.9981340635148789,1.0062123123962177,
57,1.0,1.0001542328306032,1.0038660523457443,
58,1.0,0.9972381336793589,1.0045704530858242,
59,1.0,0.9993979277431557,1.0035980204571227,
60,1.0,1.0005101445267262,1.0051821544946802,
61,1.0,0.9974124465437215,1.0033986685253808,
62,1.0,0.9941766142500331,0.9968479083972893,
63,1.0,0.9985152070934139,1.0059515792503364,
64,1.0,0.9973375643909782,1.0009806002637693,
65,1.0,1.0010001722701016,1.0030824605182007,
66,1.0,0.9970477049408241,1.0026218297468574,
67,1.0,1.0020710582244514,1.003736224811314,
68,1.0,1.0004390040764681,1.0043910143652268,
69,1.0,0.9982024869375732,1.0034360005828205,
70,1.0,0.9994219594864606,1.005100822739409,
71,1.0,0.9999269100635176,1.0060935498985133,
72,1.0,0.9981318905137533,1.0022306712756042,
73,1.0,0.9968146882265446,1.0007932884586788,
74,1.0,0.9999417790145185,1.0019970507406117,
75,1.0,0.9984354238220439,1.0025643916712255,
76,1.0,0.9982319374465836,1.0030985231625957,
77,1.0,0.9979814209489034,1.003439153404882,
78,1.0,0.9974477716261027,1.0013247199055066,
79,1.0,0.996535435979452,1.0003635616782067,
80,1.0,0.9997073135377369,1.0019279115531017,
81,1.0,0.9985340598156438,1.0047927104224228,
82,1.0,0.9979481228876297,1.0034363771236823,
83,1.0,0.9979906482297529,1.001273397368861,
84,1.0,0.9980975692204014,1.004101587218814,
85,1.0,1.0007866735424633,1.0023536900427397,
86,1.0,0.9988454098562218,1.0010550510638716,
87,1.0,0.9997822804388857,1.002274627718209,
88,1.0,0.9966676918202755,1.002720471569404,
89,1.0,0.9967899990755806,0.999816725446903,
90,1.0,0.9988111108788423,1.004206861125882,
91,1.0,0.999725777799093,1.0028186018734617,
92,1.0,0.998660970432989,1.0026055953202642,
93,1.0,0.9973453577333712,1.00028478826424,
94,1.0,0.9994031058553978,1.0016830657030318,
95,1.0,0.9984014112523393,1.0027927642461427,
96,1.0,0.9984749138197904,1.0033291026041078,
97,1.0,0.9991088702758834,1.0038225101544989,
98,1.0,0.9990279054953223,1.0027536411985007,
99,1.0,0.999312158463632,1.0034108436322238,
100,1.0,0.9986474980581762,1.002485500305446,
101,1.0,1.0005358919065197,1.0002065682060073,
102,1.0,0.9970857476344154,1.001753324058708,
103,1.0,0.9978920882421967,1.000572850033078,
104,1.0,1.000728559877644,1.0041834812509514,
105,1.0,0.999822964591607,1.0033162772464734,
106,1.0,0.9999636716145289,1.0024429474062786,
107,1.0,0.9987790027600104,1.002612154955786,
108,1.0,0.9997669872498013,1.002776090426265,
109,1.0,0.9958654412408405,0.999688107382838,
110,1.0,1.0005100823693953,1.0025076545009737,
111,1.0,0.9977579637979523,1.0021962334275087,
112,1.0,0.9983281645716534,1.0009337493389798,
