Vertices,Gr,GrSD,GrSA,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.0,1.035,1.08,
5,1.0,1.005,1.1883333333333332,
6,1.0,1.0081666666666664,1.0666666666666667,
7,1.0,1.0223730158730158,1.0417936507936507,
8,1.0,0.9894437229437228,1.0342132034632034,
9,1.0,1.0009355644355642,1.0303532578532577,
10,1.0,0.9979252146202613,1.0208362492770389,
11,1.0,0.9838796687914472,1.0106941883791867,
12,1.0,1.017870264177301,1.022288830071954,
13,1.0,0.9990976986414498,1.0127393302843706,
14,1.0,1.002960833848382,1.0086920017909249,
15,1.0,1.0066080364432857,1.0103129512739686,
16,1.0,1.0003597610464103,0.9975377923090022,
17,1.0,1.0136017769385746,1.0230267838275153,
18,1.0,0.9970573221139715,1.0074504567213882,
19,1.0,0.9920056009758135,0.9906806434506015,
20,1.0,0.9866523530870769,0.9978676682727099,
21,1.0,1.0037193216966502,1.0031357684598108,
22,1.0,0.998243727033546,0.9930267371838223,
23,1.0,0.9960150798352498,0.9998998255404584,
24,1.0,0.987703409399283,1.0019609716290392,
25,1.0,1.0110250546707105,1.0167359312820046,
26,1.0,0.9878493978175905,0.9906068823151428,
27,1.0,0.9975962596657123,1.0085812804436765,
28,1.0,0.99747485222333,0.9994114422273968,
29,1.0,1.004162811457989,1.0076900044497499,
30,1.0,1.0065136778085062,1.0043587350734884,
31,1.0,1.001773166164134,1.0104558146210123,
32,1.0,0.9985830204859029,1.0007138711160872,
33,1.0,1.0003441115824843,0.9981777070690973,
34,1.0,0.9991813356836771,1.0028806293296677,
35,1.0,0.9955231383304247,1.0007761332805472,
36,1.0,0.9991880637096071,1.0027982123545343,
37,1.0,1.0053020730373248,1.004105437504758,
38,1.0,0.9973885222187151,1.0028159021926797,
39,1.0,1.0001867823845116,1.0066743598498258,
40,1.0,0.9907593620721369,0.9997729164554792,
41,1.0,1.0020316068216604,1.0039492871040083,
42,1.0,0.9946384924083431,1.001193957814613,
43,1.0,0.999308944008623,0.9984742158971508,
44,1.0,0.9933491575166359,0.9978064589018247,
45,1.0,0.9985328141333538,0.9997456467941135,
46,1.0,0.9963690834212114,1.0011264361713597,
47,1.0,1.0010492707469505,0.9997420984093601,
48,1.0,1.000214414223798,0.9993010864461306,
49,1.0,1.003567242137304,1.0024098073435928,
50,1.0,1.0012638843468653,1.000739807514646,
51,1.0,1.0003716564083753,1.000891412296912,
52,1.0,0.9956538387414406,0.9995716746245936,
53,1.0,0.9969685976213877,1.0030478417227895,
54,1.0,0.993877291174216,0.9982739587097992,
55,1.0,1.0010074823209136,0.9990268826798361,
56,1.0,0.9988825978739062,0.9980618220581812,
57,1.0,0.9971476804635523,0.9997947584874731,
58,1.0,0.9980748726161494,0.998343156200721,
59,1.0,1.000667772319532,1.0010800493940994,
60,1.0,0.9960128219159112,1.001730620282143,
61,1.0,0.995560482652752,0.9999110843534708,
62,1.0,0.9971236310680033,0.9983857569086888,
63,1.0,0.9967540294634968,0.9992525834925332,
64,1.0,1.0002423473529285,0.9996223258722767,
65,1.0,1.0012191234401815,1.0021427218348438,
66,1.0,0.998117878396655,0.9987782853026652,
67,1.0,0.9975324584162157,1.002714023687541,
68,1.0,0.9968403958099589,1.0003691345972987,
69,1.0,0.9971009945475514,0.9987104041297671,
70,1.0,1.0011806082637127,1.0025256725631007,
71,1.0,0.9999075984880806,1.000349605572782,
72,1.0,0.9954919364662019,0.9978192311268738,
73,1.0,0.9973937352752923,0.9998620913374969,
74,1.0,0.9995194855092797,1.0003053935738546,
75,1.0,1.0006042145147562,0.9974523747931465,
76,1.0,0.9979112923356245,1.0003342995118365,
77,1.0,0.9995351174829753,0.9995895781881916,
78,1.0,0.9972830674725897,0.9984504821507695,
79,1.0,0.9958538188677527,0.9993301931320405,
80,1.0,0.9974700187429817,1.0002333716529663,
81,1.0,1.0018685109275498,1.0015109413665784,
82,1.0,0.9978090929661374,1.0001465993333003,
83,1.0,0.9974694991216296,1.001799555245492,
84,1.0,1.0007548960952308,0.9994233144964302,
85,1.0,0.9994813529051021,0.9983560783127317,
86,1.0,0.999972762726353,0.9967354950245862,
87,1.0,0.9988322241627301,0.9986726160917624,
88,1.0,0.9990591937654092,0.9987304191385613,
89,1.0,1.000740741903089,1.0014566819284938,
90,1.0,1.0002930441690205,1.0022997667872355,
91,1.0,1.0025608565113995,1.002757817343464,
92,1.0,0.9984091463164592,0.9983228272705044,
93,1.0,0.999638541863286,0.9995224907875826,
94,1.0,0.9981730150967799,0.9989293198322351,
95,1.0,1.0017348323939463,1.0016623793021389,
96,1.0,1.0005181821941291,1.0002930874448506,
97,1.0,1.001078610742898,1.0024747362523845,
98,1.0,0.9989419549332799,1.0006630461009676,
99,1.0,0.9996847331053651,0.9991575854908771,
100,1.0,1.0001299755056905,1.0010169345302875,
101,1.0,1.0009027397907309,1.0023391181961794,
102,1.0,1.0012456742638713,1.0014758262254988,
103,1.0,0.999385000558361,1.0018270692404783,
104,1.0,0.999439208948647,1.0011590970253763,
105,1.0,0.9976601024413874,0.9982232276626708,
106,1.0,1.0019228921624448,1.0005837159372248,
107,1.0,1.0008937456164708,1.0016306596146225,
108,1.0,0.9989742571914558,1.0015193954809911,
109,1.0,0.9979141873139848,0.9991998276246317,
110,1.0,0.9988758318085439,0.9997440927934964,
111,1.0,0.9986642332132925,1.0003213947836198,
112,1.0,0.9990894737565453,0.9997464912567183,
