Vertices,Gr,GrSD,GrSA,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.0,0.95,1.3,
5,1.0,1.2,1.5,
6,1.0,1.0233333333333334,1.1,
7,1.0,0.9416666666666668,0.9956349206349205,
8,1.0,0.9686868686868685,1.0156313131313133,
9,1.0,1.0204040404040404,0.9462626262626262,
10,1.0,0.9505853623500682,0.9982064912211971,
11,1.0,1.062267801857585,1.1081931544547643,
12,1.0,0.942502997002997,0.9894485514485514,
13,1.0,1.0375520367244504,0.9843003119082976,
14,1.0,1.0001607180984915,1.0201774459231512,
15,1.0,0.9943021969337759,1.061447031262783,
16,1.0,0.9566728752164104,0.9783849402881939,
17,1.0,0.9940474482466559,1.0057744502248502,
18,1.0,0.9782336041918415,1.0222853644490304,
19,1.0,0.9914398667379422,1.006290243432902,
20,1.0,0.9456977694004408,0.982844542319592,
21,1.0,1.063608763411013,1.0490410161557633,
22,1.0,1.0043910930326252,1.0209436733091715,
23,1.0,0.9930828549099763,1.018574509484342,
24,1.0,1.0093832769304467,1.011287994684221,
25,1.0,0.9944576369074367,0.9878446601005011,
26,1.0,1.013272906938288,1.0003261857585444,
27,1.0,0.9824678100411701,0.9968339491424938,
28,1.0,0.9858749988852678,1.010606351965508,
29,1.0,1.0056691140408471,1.0141188882457954,
30,1.0,0.9856918306147022,0.9960757418029942,
31,1.0,1.009937753677366,1.002270034199718,
32,1.0,1.0029344019204518,1.0111676151273346,
33,1.0,1.0153111830939312,1.0238369848530806,
34,1.0,0.9973899527013084,0.9998170773673628,
35,1.0,0.990403753063816,0.9927512419918427,
36,1.0,1.0052365611387724,1.0200830719339737,
37,1.0,0.9977177492423316,1.0003721033301998,
38,1.0,1.0027038163708566,0.9941748214123433,
39,1.0,0.9885906253329628,0.9994013022775144,
40,1.0,1.0082819272520074,1.021545125953336,
41,1.0,0.993902683567161,1.0042653828825596,
42,1.0,1.0073956899490946,1.0117672792480055,
43,1.0,1.0100720309829685,1.0097502661089814,
44,1.0,0.9977874507734177,1.0046732334456463,
45,1.0,0.9908392921240363,0.994583345619412,
46,1.0,0.9972460539812424,0.9982238014484954,
47,1.0,0.9849815402257546,1.0080525599199919,
48,1.0,1.0013131647495341,1.0172003054331087,
49,1.0,1.0042016881667175,1.009058034344405,
50,1.0,1.0114197323182965,1.0088874533709267,
51,1.0,0.9948957864757955,1.020069948549967,
52,1.0,0.994923041747545,1.0057096738783549,
53,1.0,0.9952145317203771,1.0059253368049703,
54,1.0,0.990542714272501,0.9976626015927634,
55,1.0,1.00025512176081,0.9977191691869389,
56,1.0,0.9943826613090032,0.994246303805012,
57,1.0,0.9904049426048962,1.0066742642446882,
58,1.0,0.9989599820790843,1.0011107657469878,
59,1.0,0.9972923277431821,1.0039473411007394,
60,1.0,0.9917132871486457,1.0087901617896988,
61,1.0,0.9824908577017816,0.9936813890572711,
62,1.0,0.9956008117904783,1.008926782566893,
63,1.0,1.0015907333195204,1.0012020916473139,
64,1.0,1.0016972316247594,1.002908332311999,
65,1.0,1.0009835787272787,1.0081407499919612,
66,1.0,1.0116627325954495,1.0189802519848552,
67,1.0,0.9952997610143463,0.9923885978849725,
68,1.0,1.001320968042513,0.9911129275645912,
69,1.0,0.9934869184040567,1.0004418473323446,
70,1.0,1.0019718752733662,1.0027688479289276,
71,1.0,0.9963835954320803,0.9908813163373045,
72,1.0,1.0001212625698197,1.0052257392063613,
73,1.0,0.9934732503086441,0.9942045161737354,
74,1.0,0.9979562185568177,1.0076683113473113,
75,1.0,1.0026692611731087,1.0079357747840345,
76,1.0,0.9960529033550412,0.9993912216258538,
77,1.0,0.9944630821442123,0.9997319831824797,
78,1.0,0.9930741611876316,1.0032601628780111,
79,1.0,1.008910195476339,1.013041647140889,
80,1.0,0.9975749626288453,0.9989745748508072,
81,1.0,0.9995162726491935,1.0043769112476595,
82,1.0,0.9999867056660833,1.0048907828137021,
83,1.0,0.996262424362679,0.994301182220816,
84,1.0,0.9961536141268578,1.0083385638023787,
85,1.0,1.006226360999379,1.009186270965353,
86,1.0,1.0050539092396231,0.9954038913934811,
87,1.0,1.0022044741078426,1.0036587564119739,
88,1.0,0.9989911686485107,1.0061487821066397,
89,1.0,1.0036272260858157,1.0086754703722671,
90,1.0,0.9979069909972293,1.0018580652269007,
91,1.0,0.9932003000202666,0.9993078136777228,
92,1.0,1.0013508465153695,0.9991156682095654,
93,1.0,0.9907716030519426,1.0005328578495007,
94,1.0,0.9913470579550252,0.995803556434509,
95,1.0,0.9971439722243775,0.998239358626345,
96,1.0,0.9985964538981478,0.999486815284093,
97,1.0,0.9975758443001924,1.0021083348706255,
98,1.0,1.0008596662921074,1.0042735632795234,
99,1.0,0.9950562206023543,0.9949209574294189,
100,1.0,1.0017915128762445,1.0084369321112985,
101,1.0,0.9975172349635308,0.9953451150167739,
102,1.0,0.9970869689511128,1.0069628226695013,
103,1.0,0.9962815768806396,1.0022121816345382,
104,1.0,0.9955894241580845,0.9977871090756232,
105,1.0,1.000453116086894,1.002144486074288,
106,1.0,1.002199756838704,1.003264610016052,
107,1.0,0.996793934823844,1.0040864933782294,
108,1.0,1.001758528858415,0.9975756323251943,
109,1.0,1.001833004796431,1.006648382766014,
110,1.0,1.0012418104402687,1.0009260192674443,
111,1.0,1.0050426917696909,1.0064097938969843,
112,1.0,1.0007784011889898,1.0037053888446112,
113,1.0,0.9980820547323954,1.0031864382016307,
