Vertices,Gr,GrSD,GrSA,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.0,1.0065,1.3715,
5,1.0,1.0503333333333336,1.2531666666666665,
6,1.0,1.035849999999999,1.1456499999999996,
7,1.0,1.0161785714285705,1.094615873015874,
8,1.0,1.0088054473304475,1.0564354978354973,
9,1.0,1.000930036630037,1.066252053502051,
10,1.0,1.0024413212088914,1.0514003560251262,
11,1.0,0.997716421842393,1.0435198168535518,
12,1.0,1.0023185641276802,1.0404279763396205,
13,1.0,1.0013192077901163,1.0361450734824322,
14,1.0,0.9956472503605341,1.0291781860642255,
15,1.0,1.00235179598546,1.0274951255834748,
16,1.0,0.9995444447680227,1.022918481956021,
17,1.0,1.0036424460495068,1.0218703267739473,
18,1.0,0.9967643903679096,1.0216525673677403,
19,1.0,0.9957318094707781,1.0137409314848873,
20,1.0,0.9978552118934093,1.0164944538984435,
21,1.0,1.0010448639062197,1.0167689717152204,
22,1.0,0.9984583410608857,1.016727555998529,
23,1.0,0.9976384265267516,1.010612680243729,
24,1.0,0.9960728806746431,1.0122673464665954,
25,1.0,0.999591018084399,1.0140151782235882,
26,1.0,0.9965233889875216,1.0099799474523519,
27,1.0,0.998277691791608,1.0100679781251667,
28,1.0,0.9957178089688191,1.0090681258481333,
29,1.0,0.9980581061051043,1.0089120040693647,
30,1.0,0.9971643500671238,1.0086221528658803,
31,1.0,0.9971720888624708,1.0071107203385201,
32,1.0,0.9964821596110182,1.009591126791841,
33,1.0,0.9998929976064661,1.007987760908888,
34,1.0,0.9982732274773333,1.0092840865603356,
35,1.0,0.9991798829711562,1.0088121818612097,
36,1.0,0.9983009299306423,1.0067828943099744,
37,1.0,0.9980209551749627,1.006874379364049,
38,1.0,0.9994203462745547,1.0078289055610627,
39,1.0,0.9969269883770636,1.0046615162047074,
40,1.0,1.000097655817852,1.0078093574730778,
41,1.0,0.9981378869526423,1.00587771083348,
42,1.0,0.9976009532696164,1.0052973945091463,
43,1.0,0.9988032888197781,1.0064251419165977,
44,1.0,0.9994418534383126,1.0065130890714318,
45,1.0,0.9987147893615632,1.0065802643431572,
46,1.0,0.9973820241926487,1.0046633314538882,
47,1.0,0.99872079117508,1.0060739554476845,
48,1.0,0.9966237652532831,1.0041973822655428,
49,1.0,0.9968247287015964,1.0040120940709003,
50,1.0,0.9964711210916679,1.002991972604183,
51,1.0,0.9979382957888042,1.0050120611149351,
52,1.0,0.9993246004807697,1.0051666459386663,
53,1.0,0.999975261141933,1.005476031528338,
54,1.0,0.997919697156646,1.003536266935394,
55,1.0,0.9980500403985432,1.0050679931897282,
56,1.0,0.9992532402480754,1.0039322622170455,
57,1.0,0.9983998813987441,1.0028539937387932,
58,1.0,0.9984070880732623,1.0035570599272978,
59,1.0,0.9994532385108634,1.0041285837751115,
60,1.0,0.9981652146148327,1.003567021591192,
61,1.0,0.9981638035540419,1.003127353076779,
62,1.0,0.9989995687163614,1.0033109668508977,
63,1.0,0.9972057155816532,1.0029397310749206,
64,1.0,0.9975377538551391,1.0024027055314433,
65,1.0,0.9973458078115834,1.0027853062442529,
66,1.0,0.9986794036604354,1.0042249243990509,
67,1.0,0.9983881676884063,1.0028829072462904,
68,1.0,0.9989027005623358,1.0030409455595515,
69,1.0,0.9991315278761145,1.0038089100588246,
70,1.0,0.9986738122962832,1.0034496001991504,
71,1.0,0.9987794415361055,1.0029017095246857,
72,1.0,0.9991659047254174,1.0036787851698232,
73,1.0,0.9985921555241691,1.0029721286733344,
74,1.0,0.9996299287279231,1.0023403515484937,
75,1.0,0.9980740963360072,1.0019325350708728,
76,1.0,0.9997770211229872,1.0030969390755986,
77,1.0,0.9983985171365352,1.0032911787787335,
78,1.0,0.9986108107299356,1.0024061227415089,
79,1.0,0.9989395558990184,1.0033954019142663,
80,1.0,0.9981964689352767,1.0019238721070811,
81,1.0,0.9988086263527234,1.0030721350533465,
82,1.0,0.9990284462594626,1.0025251999496758,
83,1.0,0.9986483763806182,1.0020624201910464,
84,1.0,0.9986674033894086,1.0022537966481355,
85,1.0,0.9988906801472538,1.0024396942792315,
86,1.0,0.9991752610833218,1.0029297684368557,
87,1.0,0.999367985200215,1.0024857757096006,
88,1.0,0.9988433693844057,1.0023412118037591,
89,1.0,0.9993572610042696,1.002048773195327,
90,1.0,0.9989335720455533,1.002564727658589,
91,1.0,0.9993129101449041,1.0025747623287335,
92,1.0,0.9988378705326971,1.0020534753970172,
93,1.0,0.9990324244274639,1.0022338159888151,
94,1.0,0.9987865033561987,1.001390419814956,
95,1.0,0.9991881445210707,1.0024659212772467,
96,1.0,0.9986295451141176,1.0019880396133443,
97,1.0,0.9984351558756217,1.0012753512488193,
98,1.0,0.9986512039574891,1.0018742308171882,
99,1.0,0.999176762038739,1.002075339696823,
100,1.0,0.9985711499758358,1.0018982427284329,
