Vertexes,Gr,GrLE,GrL,
99,0.9586267605633803,0.9401408450704225,0.9286971830985915,
100,0.9391602399314481,0.916452442159383,0.9224507283633248,
101,0.9289594651065608,0.9114082741328876,0.917258671124112,
102,0.9422840769545641,0.904625460499386,0.8976668031109292,
103,0.9192645883293366,0.9176658673061551,0.9048760991207034,
104,0.9425196850393701,0.9118110236220472,0.9015748031496063,
105,0.9376203311513285,0.9098960338852522,0.9075856757797459,
106,0.94297583081571,0.9165407854984894,0.9142749244712991,
107,0.9480617237485887,0.939028980052691,0.9156943921716222,
108,0.9510948905109489,0.9186131386861314,0.9153284671532846,
109,0.9513242662848962,0.9341445955619184,0.9155332856120257,
110,0.9552816901408451,0.9221830985915493,0.9116197183098591,
111,0.9340885684860968,0.9162375557844147,0.9237899073120495,
112,0.9463980880846705,0.9286445885967907,0.9238648002731308,
113,0.9370860927152318,0.9079470198675497,0.9072847682119205,
114,0.954337899543379,0.9096542726679713,0.9204174820613177,
115,0.9285941982786101,0.9069174370417596,0.9113802996493465,
116,0.9224489795918367,0.9020408163265307,0.9017268445839874,
117,0.940538866522143,0.9244348095385568,0.9095695261690926,
118,0.9411054062216853,0.9063726970703715,0.9193597100573845,
119,0.94575260804769,0.9302533532041729,0.9010432190760059,
120,0.943728018757327,0.9223329425556858,0.9240914419695193,
121,0.9663573085846868,0.9367749419953596,0.9228538283062645,
122,0.9503566333808845,0.9261055634807418,0.914978601997147,
123,0.9508517173973751,0.9285115889416364,0.9184585311365541,
124,0.9472237493128093,0.9219351291918637,0.9183617372182518,
125,0.9563913872989915,0.9471245571000273,0.9264104660670482,
126,0.9512969825304394,0.9287983059820011,0.907358390682901,
127,0.9369627507163324,0.9202917426413129,0.9067465485803595,
128,0.9517205957883924,0.9185927067283,0.9060092449922958,
129,0.941594718131031,0.919756221432199,0.9248349415947181,
130,0.9515605493133583,0.9263420724094882,0.920099875156055,
131,0.9629995066600888,0.9289590527873705,0.9176122348297977,
132,0.9546556741028128,0.9398642095053347,0.9088263821532493,
133,0.9560229445506692,0.9464627151051626,0.9259082217973231,
134,0.9476513204019631,0.9135311988782426,0.9116616031783127,
135,0.9393939393939394,0.9159779614325069,0.9178145087235996,
136,0.9378120744439401,0.9180662732637312,0.914661824784385,
137,0.957341715312079,0.9272563987427032,0.9196228109564436,
138,0.9414752650176679,0.9260159010600707,0.9284452296819788,
139,0.9332176929748482,0.9158716392020815,0.9163052905464006,
140,0.9374468085106383,0.9225531914893617,0.9180851063829787,
141,0.9489989462592202,0.9211801896733404,0.9228661749209695,
142,0.9560050041701418,0.9357798165137615,0.9305671392827356,
143,0.9541984732824428,0.932741902207551,0.9273777594388282,
144,0.9462409054163299,0.929264349232013,0.9236054971705739,
145,0.9591264275696253,0.934682428371068,0.9262672811059908,
146,0.9422660098522168,0.9385221674876847,0.9255172413793104,
147,0.9404255319148936,0.9237911025145068,0.9214700193423597,
148,0.9577654060280284,0.9226339028604339,0.927433288539067,
149,0.9476853594279262,0.9337598795634174,0.9213398569815582,
150,0.9439078751857355,0.9279346210995543,0.9193907875185735,
151,0.9390937442671069,0.9222161071363053,0.9152449091909741,
152,0.9474159739790387,0.9347668955547525,0.9177809902421395,
153,0.9403091135192752,0.9236098774205009,0.9236098774205009,
154,0.9501590668080594,0.9271827500883705,0.9209968186638389,
155,0.9454197809838345,0.9304710585781332,0.9200417173648531,
156,0.9391124871001032,0.9188166494668043,0.9241486068111455,
157,0.9463562753036437,0.9284750337381916,0.9186909581646424,
158,0.9482325347629419,0.925448148768638,0.9185793265203551,
159,0.9607001321003963,0.9438573315719947,0.917437252311757,
160,0.9568909209666885,0.9320705421293273,0.9230894839973873,
161,0.9486026341150016,0.9299710889816897,0.9219402505621587,
162,0.9411204570703063,0.9244564354864307,0.9195365814950008,
163,0.9544240138299545,0.939022473675939,0.9277070564199277,
164,0.9603248984692284,0.9348641049671977,0.9289284598562949,
165,0.9536726607741542,0.9289850655288022,0.91526973483694,
166,0.9504634554019146,0.9372435800030391,0.9266068986476219,
167,0.9575109236100647,0.9436492391140575,0.9288835317161368,
168,0.9409860191317145,0.9168506254598969,0.9183222958057395,
169,0.9475295146480105,0.9347033960064131,0.9186707477044163,
170,0.9486330935251799,0.9264748201438849,0.9217266187050359,
171,0.966343411294923,0.9363947518539646,0.9355390758699372,
172,0.9473905135021687,0.9184273121589478,0.9238841471946271,
173,0.9421052631578948,0.9346260387811635,0.9279778393351801,
174,0.9406768050417865,0.9220441156322784,0.9230031511165914,
175,0.9429580334102947,0.9334510389786772,0.9231291593100638,
176,0.9555916598971026,0.9331167072840509,0.9331167072840509,
177,0.9491323354086634,0.928202410915353,0.9189296595575573,
178,0.9521807672096689,0.941933788754598,0.9253809774040987,
179,0.9455958549222798,0.927720207253886,0.9287564766839378,
180,0.9532073531302224,0.9319964005656254,0.9332819128422677,
181,0.9533113422989089,0.924130931235727,0.9231159604161381,
182,0.946776611694153,0.9265367316341829,0.9336581709145427,
183,0.9473358882432934,0.938434911608357,0.9287921869205094,
184,0.9398800048977592,0.9234725113260683,0.922492959471042,
185,0.9506322957198443,0.9297178988326849,0.9323929961089494,
186,0.9456456815195318,0.9284434356707681,0.9270099151833712,
187,0.9462416745956232,0.9307802093244529,0.9274500475737393,
188,0.9522188307114346,0.9313219065508336,0.9334350786569617,
189,0.9507205950720595,0.9346815434681544,0.9253835425383543,
190,0.954587367450438,0.9362609497464269,0.9295758414015676,
191,0.9529331514324693,0.9399727148703957,0.9290586630286494,
192,0.9516766399458055,0.9340634526363328,0.9354183131986,
193,0.9484043144668075,0.9370621594573557,0.9290559323918604,
194,0.9642023346303502,0.941745414118955,0.9360755975541968,
195,0.9548330787693651,0.9380318568623173,0.934540693868645,
196,0.9518059299191375,0.9331536388140161,0.9249595687331537,
197,0.946985891406584,0.9262505344164172,0.9311671654553227,
198,0.9400717450939017,0.9285714285714286,0.9257227263135682,
199,0.9520719966513186,0.9370029300962746,0.926747593135203,
200,0.9534402483186757,0.933781686497672,0.9341955509570615,
201,0.9571369975389664,0.9386792452830188,0.9263740771123872,
202,0.9600202942668696,0.934652460679858,0.9337392186707255,
203,0.9509338717819283,0.9388187783947501,0.9384149419485108,
204,0.9651571442915955,0.9400542223114771,0.9333266392208053,
205,0.9518143376929885,0.9272298161077785,0.9313600157340938,
206,0.9566660160062463,0.9293382783525278,0.9298262736677728,
207,0.9514882102821801,0.9294549671434094,0.928875144955547,
208,0.95734506503443,0.9282708492731446,0.934487375669472,
209,0.9525160802118804,0.9440030268634128,0.9284903518728718,
210,0.9577266322217003,0.9389384687646782,0.9333020197275717,
211,0.9534366014284389,0.9460161395046842,0.9304331694647991,
212,0.9558347962672087,0.9428069851242724,0.9389263605285041,
213,0.9519869055196872,0.9396198963353641,0.9243430026370828,
214,0.955254848894903,0.9381145692377086,0.9271989174560217,
215,0.9479101405173186,0.9326948894656761,0.9330528953727737,
216,0.9523389232127096,0.9328331862312444,0.9314210061782877,
217,0.9605460149713783,0.9358872743284896,0.9357111404667547,
218,0.9555729438358547,0.9354025386889236,0.9282733437663016,
219,0.9530443756449949,0.9387684898520812,0.9332645338837289,
220,0.9498633413050905,0.9383327639221045,0.9317560642295866,
221,0.9508765986279326,0.9322435843143898,0.9300415008046075,
222,0.952808800067176,0.9404651943907969,0.9329078847930137,
223,0.9515542328042328,0.9332010582010583,0.9254298941798942,
224,0.9602310231023102,0.9350660066006601,0.9341584158415842,
225,0.9503835482291496,0.9438550677329851,0.9298188346662314,
226,0.9544023888306029,0.9434266806553143,0.9309983052215317,
227,0.9560881454077529,0.9404857648383464,0.9342126427537397,
228,0.9463252200110996,0.9321335130420995,0.925156584476334,
229,0.9573194739743287,0.9456650129931491,0.9308606976927317,
230,0.9574534403491,0.9345437543832308,0.9340762097716824,
231,0.9597687861271677,0.9374181117533719,0.9331021194605009,
232,0.9541509868673681,0.9357960218109208,0.9371784041164273,
233,0.9657213127353778,0.9458919375912689,0.9420490354315579,
234,0.9515789473684211,0.9283458646616541,0.9313533834586466,
235,0.9494708600387539,0.9363541511402593,0.9299448502012222,
236,0.9571766095688128,0.934288245717661,0.9333284111045481,
237,0.9589803691766774,0.9433050102549078,0.9346615880457075,
238,0.9599417334304443,0.9393299344501093,0.9370721048798252,
239,0.9583723442563918,0.9314368023046453,0.9330212459488657,
240,0.9531975705609146,0.9351911396927474,0.9294748124330118,
241,0.9435683473587441,0.9345166537020013,0.9299908068736299,
242,0.9572853730504426,0.9344527188422088,0.9309400028101729,
243,0.9503442520342166,0.9324014187356562,0.9311495931566869,
244,0.9536300089971624,0.9383348328604055,0.9363277735483424,
245,0.9508959102721926,0.9347558473533032,0.9313363424976063,
246,0.9533283368535804,0.9362948831505076,0.9302991074470259,
247,0.9585450111765901,0.9443202601097338,0.9329404592562487,
248,0.9582888414308596,0.9283235451147891,0.932794981313401,
249,0.9531467143140758,0.9362054132750977,0.9362054132750977,
250,0.9479791652930705,0.933408056965781,0.932946528647722,
251,0.9553174810556572,0.943689574078913,0.9318003658217925,
252,0.9499967698171716,0.9306156728470831,0.9311325020996188,
253,0.9508627878632369,0.9355956122907179,0.9278978767079351,
254,0.9548177415243436,0.9323222023961254,0.9381213357124649,
255,0.9535001263583522,0.9430123831185241,0.9351781652767248,
256,0.9515432291992738,0.9364552682651975,0.9335754085018468,
257,0.9578069574957994,0.9436181467421744,0.934158939573091,
258,0.9474853440296205,0.9345263807466831,0.9327985189756248,
259,0.9500884739764476,0.9299530172676795,0.9276343889193972,
260,0.9473492439424304,0.9373899313779074,0.9378757515030061,
261,0.947931697931698,0.935064935064935,0.930976430976431,
262,0.9521791044776119,0.9377910447761194,0.9318208955223881,
263,0.956413004644516,0.9353340478742408,0.9350958675717518,
264,0.959736671956739,0.9377534826309293,0.9284076882384059,
265,0.9569489939167056,0.9444314459522696,0.9368273280299485,
266,0.9575285082615779,0.9360600418896905,0.9394344891784966,
267,0.9511269549218031,0.9392824287028518,0.9323827046918123,
268,0.9583094391558665,0.9400734029131781,0.9378942539282028,
269,0.9586762785945394,0.9422149060566498,0.9341545098484418,
270,0.9530389843837771,0.943096281316706,0.9332097517132907,
271,0.956628660854013,0.9436619718309859,0.9358372456964006,
272,0.9547471162377995,0.9424911268855368,0.9348935226264419,
273,0.9533168180567024,0.9359207266721717,0.9304156344618773,
274,0.9594358189372403,0.9380603542532254,0.9323201399518916,
275,0.9591947769314473,0.9437431991294886,0.9397170837867247,
276,0.9557102012191833,0.9427091762421104,0.9372066677455899,
277,0.9523452559434569,0.9420646819447419,0.9389590918826302,
278,0.9641832288234669,0.9438835157827612,0.9328302688914869,
279,0.9572564089066695,0.9330420592725167,0.935463494235932,
280,0.9562059054089365,0.9372876927096943,0.9362424875881892,
281,0.9505916545567781,0.9337762092588748,0.9367863815652896,
282,0.954346369866543,0.9401762250734271,0.93631164012985,
283,0.9594559917885553,0.9434436746215037,0.934821657685399,
284,0.9617227319062182,0.9422528032619776,0.9412844036697248,
285,0.953591606133979,0.9400726392251816,0.9397699757869249,
286,0.9587447108603667,0.9479145678017328,0.939905299214185,
287,0.9550796812749004,0.9395418326693227,0.9365537848605577,
288,0.9533622559652929,0.9394103727075528,0.9302405837112996,
289,0.952420660224653,0.9374110953058321,0.9345661450924608,
290,0.950983726014088,0.9343211076026233,0.936215691037163,
291,0.9556523844105543,0.937835875090777,0.9370612442507867,
292,0.9634081838726739,0.9417223638024715,0.9382603260085589,
293,0.96075240511176,0.9405542526204949,0.9419901402383574,
294,0.9570447549135686,0.9421738100876155,0.9407056594837793,
295,0.9584863033041514,0.9423891556057611,0.9341993787065801,
296,0.9551737019051176,0.9396712738139709,0.9349551737019051,
297,0.9551436515291937,0.9416126042632067,0.9358665430954588,
298,0.9533007560390927,0.9400700719159137,0.9371657754010695,
299,0.9626571245068355,0.945407835581246,0.9390769795394073,
300,0.9533363595097594,0.9405356332274172,0.9372219700408534,
