Vertices,Gr,GrSD,GrSA,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.0,0.965,1.335,
5,1.0,1.0666666666666667,1.2233333333333334,
6,1.0,0.9944999999999997,1.0821666666666665,
7,1.0,1.014753968253968,1.077761904761905,
8,1.0,0.987678932178932,1.060188672438672,
9,1.0,1.0223263680763681,1.0419061771561773,
10,1.0,0.9981793414274065,1.040786412375035,
11,1.0,1.005243925272765,1.0497964807847362,
12,1.0,1.0127091865712947,1.0318358131715388,
13,1.0,1.0250934483392349,1.0304068957238894,
14,1.0,1.012245966135009,1.0445038387680297,
15,1.0,1.0066295287760991,1.0262951395686428,
16,1.0,1.0038155870155656,1.0340751411903601,
17,1.0,1.0120885351448867,1.037449812398111,
18,1.0,0.9958752330859245,1.0098172082040509,
19,1.0,0.9905578468397057,1.02214971367665,
20,1.0,1.0077913196744193,1.0258716551403304,
21,1.0,1.0030717626009962,1.01893641369998,
22,1.0,0.98693501842735,1.0092089627357745,
23,1.0,0.9920463530644545,1.012450669810811,
24,1.0,1.0022449088788783,1.0164231308292409,
25,1.0,0.9936448658283165,1.0089474217961358,
26,1.0,1.00220035977029,1.016484403788125,
27,1.0,1.0015997415218671,1.0137455356093705,
28,1.0,1.0048389932919508,1.011279033859187,
29,1.0,0.994207503772779,1.0063353887405606,
30,1.0,0.9988861129061906,1.0047924367737975,
31,1.0,0.9992723290345091,1.007239579626562,
32,1.0,0.9939104269761337,1.0064421160696448,
33,1.0,0.9927477218892704,1.0086868810743537,
34,1.0,0.9980244203877909,1.007096312625566,
35,1.0,0.9946737073033528,1.009394093870576,
36,1.0,0.9929002373061067,1.0028485832807963,
37,1.0,0.9973834799353004,1.0018791879724163,
38,1.0,1.0000267131017222,1.0037486655779775,
39,1.0,0.9960015018071955,1.0054074659114838,
40,1.0,0.9983651676289453,1.0030045467293551,
41,1.0,0.998298581730321,1.0066313721921163,
42,1.0,0.9997510572611885,1.0082988389931915,
43,1.0,0.9947447283053514,1.005340791332266,
44,1.0,0.997352169322583,1.007797871603997,
45,1.0,0.9954578625570554,1.007732072318223,
46,1.0,0.9982458278847716,0.9997791490490964,
47,1.0,1.000163786785137,1.003043480155977,
48,1.0,1.0001177635772494,1.0046122097220167,
49,1.0,1.0042764084007962,1.003234219105079,
50,1.0,0.9970971959158251,1.0018989217073069,
51,1.0,1.001870180549312,1.0085148266185282,
52,1.0,0.999798244786266,1.005667295849616,
53,1.0,0.998196704480129,1.0031745060165433,
54,1.0,0.9952459962838712,1.0001241672671106,
55,1.0,0.9994189345914276,1.006838887904688,
56,1.0,0.9957117824027543,1.0039328144437099,
57,1.0,0.9962851873227025,1.0014898240474905,
58,1.0,1.0013407284934333,1.0075804181573902,
59,1.0,0.9980815526921802,1.0037652923478646,
60,1.0,0.996899947756965,1.004451139243308,
61,1.0,0.9988661092024551,1.003301746881835,
62,1.0,0.9964456777700008,1.001649467518609,
63,1.0,1.0001139491388304,1.0066028258898982,
64,1.0,0.994861767903764,1.0046139014630575,
65,1.0,0.9971988224946431,1.0016444409321568,
66,1.0,0.9966639134324192,1.0019649819478498,
67,1.0,1.0002223863491162,1.005590206105625,
68,1.0,1.0001533179404247,1.0049121335121893,
69,1.0,0.9969779089575488,1.0075362852226035,
70,1.0,0.998055019915746,0.9995856222294958,
71,1.0,0.9986920028986868,1.0041098271040796,
72,1.0,0.999466137097927,1.0006504906368947,
73,1.0,0.9976796848643237,1.0031903480804694,
74,1.0,0.9993202441066122,1.0019560433204926,
75,1.0,0.9995987045210041,1.0030080637524141,
76,1.0,0.9984400391873676,1.0035121877962723,
77,1.0,1.0004757687504642,1.0028967155285982,
78,1.0,1.0004361680326657,1.0036676396189024,
79,1.0,0.9997021725021382,1.0047863956693979,
80,1.0,0.998337416834893,1.0026177922681547,
81,1.0,0.9974770020141398,1.0005202681834364,
82,1.0,0.997051133795771,1.0038940892866701,
83,1.0,0.9982357859656393,1.0026041609647465,
84,1.0,0.9972237268736006,1.0006110813570182,
85,1.0,0.9973835032008982,1.0024090301480968,
86,1.0,0.9982818506235325,1.0021231406017863,
87,1.0,0.9994114011744983,1.0019792828437153,
88,1.0,0.9986753106587715,1.001142072570999,
89,1.0,0.9981482895668791,1.0010202786807674,
90,1.0,0.9979359762171562,1.0020385300024746,
91,1.0,0.9998993229097305,1.0026410913984145,
92,1.0,0.9985015189984136,1.0001534741558875,
93,1.0,0.9984198343512481,1.0011930198023125,
94,1.0,0.9986218145182865,1.001478231070131,
95,1.0,0.9972163490603403,1.0012666603430507,
96,1.0,0.9974080201693549,1.0026334407435034,
97,1.0,0.9980041627046562,1.0019237176398514,
98,1.0,0.9992411103020895,1.0011472154717265,
99,1.0,1.000704271819803,1.0015474626191112,
100,1.0,0.9999366687740039,1.002816878118023,
101,1.0,0.9984712082518348,1.0012944207327554,
102,1.0,0.9982356323902273,1.000708099390814,
103,1.0,0.9990630422173665,1.0027654748249448,
104,1.0,0.9982096083982569,0.9997909120589648,
105,1.0,0.9986238599627519,1.0014252687787666,
106,1.0,0.9988776985934363,1.0014165863287017,
107,1.0,1.0008250794574973,1.0013266536919923,
108,1.0,0.9980242013526441,1.0002708232010429,
109,1.0,0.9997754223494691,1.003058938913267,
110,1.0,0.9989203936603785,1.0001768830778226,
111,1.0,0.9982023356220137,1.0024282684983294,
112,1.0,0.9987708792843105,1.002230488975103,
