Vertices,Gr,GrSD,GrSA,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.0,0.995,1.19,
5,1.0,1.0733333333333335,1.2233333333333334,
6,1.0,1.0033333333333332,1.1666666666666665,
7,1.0,1.0317063492063492,1.0445238095238094,
8,1.0,1.0580339105339105,1.03760101010101,
9,1.0,1.02048001998002,1.0579741369741367,
10,1.0,1.0089568054924094,1.0483654987083775,
11,1.0,1.0035096243961839,1.0322427737754836,
12,1.0,1.0135613488459367,1.0032605818708797,
13,1.0,1.002462438516651,1.0107454563366711,
14,1.0,1.0017875055159873,1.0065154529981815,
15,1.0,1.0181004794069803,1.0155592689768007,
16,1.0,1.0088048208680036,1.0115110823179507,
17,1.0,1.0011700432133452,1.0097003186443603,
18,1.0,1.0057220836908265,1.0128694273801828,
19,1.0,0.9982694252814178,1.0096544771541482,
20,1.0,1.0034987963723585,0.9986757473201573,
21,1.0,0.9959121023102315,1.0084605102575768,
22,1.0,1.0076288095423132,1.009286954357052,
23,1.0,0.9943949186814547,1.0037336280597335,
24,1.0,0.9962481713013966,1.009993162136747,
25,1.0,1.0105603310078626,1.0110710343627047,
26,1.0,1.0014916437299912,0.9974659926187925,
27,1.0,1.0005430056337579,1.007921941644733,
28,1.0,1.0080634527081147,1.0129954635134757,
29,1.0,1.002985857477299,1.0045978064048027,
30,1.0,1.0002823551928797,1.0047740313549904,
31,1.0,0.9991631097041375,1.0061944283238342,
32,1.0,0.9914274854896382,0.9919259162058733,
33,1.0,0.9947602488391234,1.0012217965911037,
34,1.0,1.0017025690070742,1.0053772878698164,
35,1.0,1.0011927348590783,1.0026798294462418,
36,1.0,0.9969902085084316,1.0005552593125893,
37,1.0,0.9955138431448602,1.0011554506268832,
38,1.0,0.9985449533458882,1.001378013636976,
39,1.0,0.9968351755482954,1.000465008643191,
40,1.0,0.9956409686580785,0.9964106118930518,
41,1.0,0.9952639376290819,0.9993129811993642,
42,1.0,0.996620838579507,1.0038976056218654,
43,1.0,1.0022675521759836,1.0090445095124574,
44,1.0,1.0007920052384924,1.00857772927402,
45,1.0,0.9988464618028433,1.0020644401501593,
46,1.0,0.9964963650685928,1.0002564845636812,
47,1.0,1.0023656123948421,1.0016348613158075,
48,1.0,0.9969799776779504,0.9996591869047664,
49,1.0,0.9943334399132406,1.0009953644468998,
50,1.0,1.000270887742431,0.9976310923427911,
51,1.0,0.9974211418898163,1.0010386691378756,
52,1.0,0.995744083346403,0.9958801180092685,
53,1.0,0.9967684387622235,0.9996543770954546,
54,1.0,1.000670124620694,1.0009194377898096,
55,1.0,0.9959826073544039,0.9993356699062745,
56,1.0,0.9956596460000198,1.0006509897463172,
57,1.0,1.0023473078169216,1.002628516496437,
58,1.0,1.0013011472925266,1.0017877793610948,
59,1.0,0.9969428407378396,0.9989946258468503,
60,1.0,1.0014086435852279,1.0018111124452977,
61,1.0,1.001576304951615,1.0031827715946537,
62,1.0,1.0011212243032512,1.001915506422291,
63,1.0,0.9964446527986784,0.9956383154011667,
64,1.0,0.9971521930291649,0.9981935643215354,
65,1.0,0.9993581517232266,1.0006896597687425,
66,1.0,1.0005477789221677,1.0015405228753123,
67,1.0,0.9977718493909261,1.0028403521295917,
68,1.0,1.0014401145502183,1.0024776888043108,
69,1.0,0.9958996942987726,0.9995863680190571,
70,1.0,0.9985695245246773,0.9975851442940272,
71,1.0,0.997478371402648,1.0035238105053523,
72,1.0,0.9998084088320592,1.000455534802073,
73,1.0,0.9986383925705588,1.0007298594546383,
74,1.0,0.998843344803384,1.0001675324183752,
75,1.0,0.9981101826658759,1.0013129270459857,
76,1.0,1.0024375432599015,1.0024015271539857,
77,1.0,1.0032410336595665,1.000978078006326,
78,1.0,0.9991003169946916,1.001561767667568,
79,1.0,0.9993743070011378,0.9999316872702773,
80,1.0,0.999956313181307,1.002500365226885,
81,1.0,0.997682691615097,0.9974543010221236,
82,1.0,0.9985291214116603,1.0002504277903075,
83,1.0,1.0026882506224915,1.001921013169748,
84,1.0,0.9987905740450751,1.0009683544366776,
85,1.0,0.9974321960209858,1.001278364045157,
86,1.0,0.997919906205231,0.9996513255237146,
87,1.0,1.0010890200866505,1.0012963100164485,
88,1.0,0.9982058352676918,1.0003397501485491,
89,1.0,0.9997879396581919,0.9993882502161696,
90,1.0,0.9974519626518341,0.9974940737230363,
91,1.0,0.9988796194098374,1.001553747548673,
92,1.0,0.9991385864217098,1.0017730628890011,
93,1.0,1.000257150818675,1.0010393710193566,
94,1.0,0.998628834127639,1.0002285193204365,
95,1.0,0.9991476859608694,1.0000310607438423,
96,1.0,0.9979948541462569,0.9983927313210639,
97,1.0,0.998003023294871,1.0008087046329561,
98,1.0,1.000206663500177,1.001186697925243,
99,1.0,1.0013897951971091,1.0021737229596281,
100,1.0,0.9988828349207304,1.0005600494634181,
