Vertexes,Gr,GrLE,GrL,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.1800000000000004,0.9600000000000003,0.9600000000000003,
5,1.1700000000000002,1.06,1.04,
6,1.168333333333333,0.9706666666666665,0.9686666666666665,
7,1.0694126984126984,0.9991666666666665,0.9682619047619048,
8,1.0832849095349095,0.9393890553890551,0.9347930957930954,
9,1.0508610833610836,0.9827156177156176,0.9569155289155286,
10,1.0515234272091858,0.9339596329882707,0.9332825457566167,
11,1.0320891484116013,0.9702666862459562,0.943134031263153,
12,1.0252118966387136,0.9367015100552147,0.925512723238167,
13,0.9942888776705519,0.9496196160137075,0.9205210989054293,
14,0.9982906273250525,0.9224615831374069,0.9164412581083908,
15,0.9762400427923397,0.9249454071207743,0.9103570835246653,
16,0.9795465546906077,0.897338099460661,0.8948912578925391,
17,0.9639402751780107,0.9246153361500267,0.9023977509797828,
18,0.9589940553043539,0.9084732521455935,0.8917355028544843,
19,0.960370290400673,0.9158605953231406,0.8977927717627732,
20,0.944695939371797,0.8955117999047318,0.8875029719939556,
21,0.9649991839408011,0.9229871125560942,0.9033973141737434,
22,0.9445073175007823,0.8920104416336837,0.8832418096856384,
23,0.9468628615192375,0.9094402604956008,0.8916712122031967,
24,0.9436386386486126,0.889566802729594,0.8840811212111345,
25,0.950892856906259,0.9084088314608008,0.8871521894486388,
26,0.948793965279485,0.8929996009601955,0.8886644637214078,
27,0.9418062187469343,0.9133643635669144,0.8933220417534994,
28,0.9385438545211933,0.8895923973752536,0.8862819943534691,
29,0.9385724563318584,0.903523269833885,0.8898272621678588,
30,0.9347058035085893,0.8861249909232507,0.8824551570873395,
31,0.9404474536222261,0.9052737484655037,0.8858223016925648,
32,0.9376552222031429,0.8903253331030696,0.884559329309977,
33,0.9321972681692631,0.903229245418587,0.8869856582876646,
34,0.9378658385799348,0.8943164572591437,0.8865550285085508,
35,0.933421721011049,0.9019386606498554,0.8878131181227387,
36,0.9382657130814769,0.8965299792951831,0.8867687010434518,
37,0.9385036441468292,0.9051274129134532,0.8910893558567803,
38,0.9355376200805936,0.8920978638369622,0.8873152325067227,
39,0.9313707865961356,0.8992453977698455,0.8834035916634753,
40,0.9262404609775077,0.8925102762641324,0.8859851648082006,
41,0.9349774794970203,0.9016552360561773,0.8867385945795925,
42,0.9288205442788773,0.8941305107629427,0.8875186582120174,
43,0.9305020129727114,0.8989800300393676,0.8871854373560872,
44,0.9301711934565603,0.8880916779920953,0.8815748412795685,
45,0.9357911389593767,0.9025181457352345,0.8924541984075587,
46,0.933711768549151,0.8933313507654826,0.8846177438756493,
47,0.9293106825337574,0.8999280867180056,0.8882072964981687,
48,0.9302270074445066,0.8934537289565126,0.8866465635381684,
49,0.9291031403574718,0.9037115564386876,0.8916915534338749,
50,0.9283747764213657,0.8937465381667092,0.8881774432226871,
51,0.9288681664831422,0.9038303640472275,0.888886419750856,
52,0.9281476985314103,0.894121235507261,0.8846974942351029,
53,0.9276590252631343,0.9002789056561477,0.8918727245325256,
54,0.9294929481468678,0.8948948600098955,0.8861333212865786,
55,0.9311669169782658,0.9047019027528274,0.8920663300219586,
56,0.9328931865966716,0.8981096480605667,0.8896325995509161,
57,0.92590697174857,0.9011171958145497,0.8908157424610377,
58,0.9305844209089547,0.8953457286501131,0.8892951348159938,
59,0.9272098552137885,0.9004619607743092,0.8889682947242349,
60,0.9328867787890289,0.8993350227234561,0.8919494492193393,
