Vertexes,Gr,GrLE,GrL,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.2366666666666668,0.9766666666666667,0.9766666666666667,
5,1.2133333333333334,1.0833333333333335,1.0533333333333335,
6,1.1301666666666665,0.9779999999999999,0.9779999999999999,
7,1.0676190476190475,1.021206349206349,0.9938253968253966,
8,1.1220569985569988,0.9625797258297257,0.9538575036075033,
9,1.048840421016892,0.9931107617872326,0.9701502778267483,
10,1.0844675463425462,0.9499413527648821,0.9446973051458343,
11,1.0316662366701064,0.973799330098865,0.9417341705422195,
12,1.0153384520521287,0.9160130396659474,0.9101962495932746,
13,1.031466163549739,0.9829641074877277,0.9476802986538051,
14,0.9991291689640238,0.9170513463106357,0.9119359674256257,
15,0.9904996376141882,0.9483174678382287,0.9304924526479494,
16,0.9947353040740601,0.914569368750417,0.9058689573090706,
17,1.0075956034597313,0.9414632278029255,0.9164962887852381,
18,0.9731333739377211,0.9168401316799494,0.9076540865636378,
19,0.9763710327970636,0.9310108365391069,0.8995533468657665,
20,0.978528908049389,0.9082922650250305,0.9009705499047027,
21,0.9780341710023158,0.9255960293852068,0.9031401707048474,
22,0.9668318986335137,0.9095674189397827,0.894450554456602,
23,0.9636426662698533,0.9221408489275281,0.8944452617646079,
24,0.9592491409215052,0.9069859606752968,0.8966260824318136,
25,0.9633527013650576,0.9243012089933952,0.8961762566515208,
26,0.9548159152203693,0.9016236116085095,0.8955224555186185,
27,0.9583710014885684,0.9118958955469484,0.8978188826345275,
28,0.9558659406240839,0.9019990901564473,0.8963631503489182,
29,0.9563240363100547,0.9212296567255086,0.9019223449417886,
30,0.9612167057385443,0.9077863805344214,0.902706053716869,
31,0.9537978837673752,0.9181814221458409,0.9011031027722136,
32,0.9505389068024327,0.9009359112158556,0.8990242664691348,
33,0.9499194244127749,0.9131170614299338,0.8977723472484334,
34,0.9572807263452713,0.9051370462427164,0.898392419842469,
35,0.9481400002358883,0.9167531666433285,0.8953269383247483,
36,0.9470667560640568,0.8998342327607873,0.8953292431420128,
37,0.9509062296072783,0.9190834193596966,0.8995182630537364,
38,0.947160516530737,0.9025160360581215,0.8972907325090287,
39,0.9463242926192276,0.9113366460687119,0.8987089729746787,
40,0.9497437606178168,0.9050201692985178,0.8939714556892864,
41,0.9437148008807896,0.9131108251779794,0.9013013506307327,
42,0.9470412819838105,0.9036143932351572,0.8978795324332697,
43,0.9457571548403584,0.9117123260694805,0.9000636991769007,
44,0.9467496484579441,0.9047210338346562,0.8997127697408647,
45,0.9452381929706475,0.9146883573321318,0.9018898026669323,
46,0.9430079798085198,0.9021808526699117,0.8981870747256769,
47,0.9459766069547864,0.9122749950086252,0.9001932633089692,
48,0.9457309100689162,0.9057482673885812,0.9011940648642377,
49,0.944643388396906,0.9153450262346091,0.8986367810192103,
50,0.9414031550963246,0.9045814410364222,0.8978538253668755,
51,0.9428605921012931,0.910506287610507,0.8975569114502707,
52,0.9410414496187467,0.9060038158209861,0.8985814194423486,
53,0.9440027433266855,0.9130288854907803,0.9049418496341248,
54,0.9426165542543096,0.906150451572945,0.8996592262944298,
55,0.9403910361832607,0.9158251056453147,0.9010392012001244,
56,0.9484885259467662,0.9084500203470643,0.9027926472955571,
57,0.9462798587442084,0.9169936512539839,0.9026029366222871,
58,0.9441278296135981,0.9074028572568497,0.9034221375908014,
59,0.9441924250161761,0.9159025914291646,0.9047736569077884,
60,0.9423127095159834,0.9096416589365233,0.9028327381481668,
