Vertexes,Gr,GrSD,GrSA,GrSTD,GrSTA,
1,1.0,1.0,1.0,1.0,1.0,
2,1.0,1.0,1.0,1.0,1.0,
3,1.0,1.0,1.0,1.0,1.0,
4,0.6666666666666659,0.6666666666666659,0.6666666666666659,0.6666666666666659,0.6666666666666659,
5,1.0,1.0,1.0,1.0,1.0,
6,0.7999999999999985,0.7999999999999985,0.7999999999999985,0.7999999999999985,0.7999999999999985,
7,1.3333333333333317,1.3333333333333317,1.3333333333333317,1.3333333333333317,1.3333333333333317,
8,1.0,1.0,1.1428571428571417,1.0,1.1428571428571417,
9,1.0,0.833333333333333,1.0,1.0,1.1666666666666683,
10,1.066666666666666,0.9333333333333335,1.066666666666666,1.066666666666666,1.066666666666666,
11,1.105263157894739,1.0,0.8947368421052615,1.0,1.0,
12,1.0,1.0416666666666679,0.9583333333333325,0.9583333333333325,1.0,
13,0.9310344827586196,1.0,1.0,1.0689655172413806,1.0689655172413806,
14,0.9705882352941163,0.882352941176469,0.882352941176469,0.882352941176469,0.882352941176469,
15,0.902439024390246,1.0,1.0975609756097537,0.9512195121951234,0.8536585365853668,
16,1.0,0.9761904761904772,1.0952380952380978,0.9761904761904772,1.0952380952380978,
17,0.9599999999999984,1.0799999999999985,1.0799999999999985,1.0799999999999985,1.0799999999999985,
18,0.9322033898305064,1.0,0.9830508474576288,0.8983050847457618,0.949152542372882,
19,0.9705882352941163,1.0,0.9705882352941163,0.9705882352941163,0.9705882352941163,
20,0.9749999999999988,0.9249999999999983,0.912499999999999,0.912499999999999,0.9375,
