Vertices,BBC,Gr,GrLE,GrL,GrSD,
1,1.0,1.0,1.0,1.0,1.0,
2,1.0,1.0,1.0,1.0,1.0,
3,1.0,1.0,1.0,1.0,1.0,
4,1.0,0.963333333333334,0.8133333333333337,0.8133333333333337,0.8133333333333337,
5,1.0,0.9666666666666671,0.906666666666667,0.886666666666667,0.886666666666667,
6,1.0,0.8821666666666662,0.806,0.799,0.8203333333333331,
7,1.0,0.9001507936507932,0.882412698412698,0.8598412698412693,0.8863412698412693,
8,1.0,0.9156872294372288,0.8547088744588737,0.8472038239538232,0.8637038239538232,
9,1.0,0.8596364043593144,0.8378759540253345,0.8302958674452481,0.8369205173051918,
10,1.0,0.8470380943636464,0.8133620350764685,0.8117998207170406,0.8283409587380208,
11,1.0,0.8424808479481284,0.821825214449688,0.8047946493100484,0.8147548039839253,
12,1.0,0.82335146097666,0.7890342599139043,0.7892522281193728,0.802027147122912,
13,1.0,0.8122998175218257,0.7936447393703396,0.783537575534626,0.7937284913213187,
14,1.0,0.8148335142679209,0.782226287227821,0.7785709476270785,0.7939057113889244,
15,1.0,0.8107182233438758,0.7958414821072322,0.7800411241047546,0.7942322358018843,
16,1.0,0.8084723606358751,0.7741343554862226,0.7694999616847926,0.7878052632517022,
17,1.0,0.8069542156300759,0.7921555406871321,0.7715225291956176,0.7924523065783954,
18,1.0,0.7938039363191385,0.7660006979262265,0.7617982476829424,0.7806674981627214,
19,1.0,0.7824729825383815,0.7635570391296251,0.7533442592499706,0.7686324962790771,
20,1.0,0.789954713661033,0.7622516235661414,0.7544935187984311,0.7740440934043703,
21,1.0,0.788474415434836,0.7712493909198203,0.7570745586981333,0.7748685367970347,
22,1.0,0.7937837856740784,0.7670204093733216,0.7618115237401065,0.7786789657269151,
23,1.0,0.7847641473306814,0.7677337099125111,0.7533559171017274,0.773609489854432,
24,1.0,0.7747132393211698,0.7524783521469195,0.7491375135782777,0.7659038835032641,
25,1.0,0.776103711137288,0.7607884385353416,0.7476100876448042,0.766515954724837,
26,1.0,0.7625778716482973,0.7412423093067411,0.7360853460429116,0.751982293641367,
27,1.0,0.7709210638787934,0.7541124547863777,0.7418570600737258,0.7578761364020518,
28,1.0,0.7621842100606837,0.7402075985225001,0.7377260799125751,0.7563773610582288,
29,1.0,0.763381460726035,0.7495733379039359,0.7373298816543635,0.7551505760860059,
30,1.0,0.7714938872774181,0.7466762608683132,0.7415024174868635,0.7605277463323052,
31,1.0,0.7632090646975481,0.7507836123879621,0.7411290111573454,0.757314682665339,
32,1.0,0.7618409213405778,0.7427112235788133,0.7379069449827523,0.7559494569533307,
33,1.0,0.7599485380296305,0.7454432544333147,0.7355241993971222,0.7536296179928155,
34,1.0,0.7558822347217691,0.7354364206873918,0.7302049042156987,0.7470392752742727,
35,1.0,0.7576299756276214,0.7439458800562646,0.7334755239911059,0.7494725757876131,
36,1.0,0.7551173930130801,0.7366033877895238,0.7317378618570853,0.7502978336173003,
37,1.0,0.7526686072002665,0.7400054382767652,0.7301061973115786,0.7443728523030653,
38,1.0,0.7569081810592648,0.73688693112029,0.733321983226526,0.7509148467587632,
39,1.0,0.7464617220220472,0.732063732656258,0.7225220628701304,0.7402435206095045,
40,1.0,0.7512046903135117,0.733873845098983,0.7306710483602531,0.7469882083979368,
41,1.0,0.7478495263259474,0.7353892772385611,0.7265261380114774,0.7437805960981119,
42,1.0,0.7528681086094247,0.7340068731532152,0.730629285871471,0.7496381344346055,
43,1.0,0.7448237742892657,0.733201639048215,0.7224042773306744,0.740081316142664,
44,1.0,0.7479058124412548,0.730650679513789,0.7261704732396633,0.7443947636636845,
45,1.0,0.7429343867722481,0.731123600908858,0.7238493758179946,0.7409639105862627,
46,1.0,0.7466818383870724,0.7284988850591985,0.7251450263804088,0.7406905081014505,
47,1.0,0.7437163112927532,0.7313228321687535,0.7217112093307907,0.7368154691004133,
48,1.0,0.7424483474336177,0.7268118599894804,0.7228683785463893,0.737126505693628,
49,1.0,0.743254936086186,0.7308257836308129,0.7242417766521809,0.737960841322781,
50,1.0,0.7406405264721266,0.7239883209629392,0.7203706370500125,0.7357303011796517,
51,1.0,0.7374116293338502,0.7244016242817967,0.7177489009716542,0.7334280534453583,
52,1.0,0.7399578550506688,0.724166382138862,0.7191687244077599,0.7366587350450727,
53,1.0,0.7412562094347994,0.729779182353104,0.7224869459548693,0.7366473390875395,
54,1.0,0.7425659577902405,0.7249699265195707,0.7217594766972801,0.736639816801663,
55,1.0,0.7339326474811908,0.7239896562216565,0.7164193633015661,0.7315587454844689,
56,1.0,0.7396259732644023,0.7256938544861667,0.7198378525999284,0.7373399523378795,
57,1.0,0.7374045969540568,0.7243127608661475,0.7163148765565996,0.7336163519339061,
58,1.0,0.7362186344983408,0.7193714483682991,0.7172910046601453,0.7326633078209323,
59,1.0,0.7414861703026745,0.7295752657456663,0.7220287849682946,0.736714175899399,
60,1.0,0.735684820837932,0.7202407781237593,0.716543884098321,0.731646268800459,
61,1.0,0.7297018684508797,0.7184617408899565,0.7113118157973743,0.7247585467455424,
62,1.0,0.734131470930125,0.7195904383175852,0.7149921892352039,0.7301982757519938,
63,1.0,0.7364752529464303,0.7241483672953339,0.7182502835034775,0.7335857552438777,
64,1.0,0.7366607742940449,0.7213042688144572,0.716807470610795,0.7328748191330519,
65,1.0,0.7380484693578765,0.726883103048569,0.7207220309040333,0.7350200865954357,
66,1.0,0.7366722781055556,0.7207192625265901,0.7181838498964592,0.7333879920712859,
67,1.0,0.728218840266476,0.7180718408421272,0.7105970946155072,0.7259289520951567,
68,1.0,0.7304735660734213,0.7160847892279526,0.7126743836394344,0.7271669770308268,
69,1.0,0.7332686680175164,0.7237372310033003,0.7161419707776592,0.7296575833641405,
70,1.0,0.7296318211223023,0.7155796059760281,0.711419418888005,0.7265654795104973,
71,1.0,0.7299756327401831,0.7193605770842525,0.7133151629477755,0.7283037565852544,
72,1.0,0.7332315306739884,0.7199266993149191,0.7158470632959737,0.7295660732863312,
73,1.0,0.7303518488157351,0.7200715264868396,0.7139081317723488,0.727230210607725,
74,1.0,0.7272778273889258,0.7127385155320344,0.7096288838106536,0.7241478643623451,
75,1.0,0.7253218171887958,0.7149698981315779,0.7084963209929133,0.7220727298713305,
76,1.0,0.7273208345763716,0.7130830766837871,0.7103844021753375,0.7243070594621082,
77,1.0,0.7294398267677547,0.7192757633803502,0.7132675225642424,0.726433500018176,
78,1.0,0.7244674693558641,0.711196718781881,0.7074734656523334,0.721089398197389,
79,1.0,0.7259656568445929,0.7163765841502828,0.7099722211670348,0.7242757919643767,
80,1.0,0.7303532405156372,0.7165087622987519,0.712042847483034,0.7273689435269357,
81,1.0,0.7233601222902907,0.713849674377808,0.7072882463956864,0.7211266997398805,
82,1.0,0.7281395302083317,0.7143068824329732,0.7111340806207472,0.7259096944674998,
83,1.0,0.7249561325515451,0.7145091815068967,0.7090568481370364,0.7217639307345336,
84,1.0,0.7245995864534769,0.7116447902905964,0.7082404469552672,0.7223242301289432,
85,1.0,0.7249008335500055,0.7143100835015832,0.708643719803748,0.7237553326390777,
86,1.0,0.7244510479236884,0.7116920133703083,0.7086016833133901,0.7220973066069152,
87,1.0,0.7270044839331165,0.7173460294200056,0.7112471161522378,0.7245223188271236,
88,1.0,0.725093648802916,0.7127189882687301,0.7094247762242324,0.7232579889780554,
89,1.0,0.7255908313992802,0.7152575266005003,0.7094801045696083,0.7225333039574506,
90,1.0,0.7249940779190334,0.7118965318346756,0.7097954498617309,0.7226131463908269,
91,1.0,0.7244091567914253,0.7142112893320022,0.708597108523075,0.7210116237132653,
92,1.0,0.7220092441819631,0.7095976039713021,0.7072130530781062,0.7212016105087596,
93,1.0,0.7223485409427681,0.7127619134724683,0.7075335434897593,0.719148869050231,
94,1.0,0.7240806797574829,0.7105495332253892,0.7084548870614575,0.7211419598432244,
95,1.0,0.7227315878945534,0.7142586828519001,0.7077913288480925,0.7207150267085575,
96,1.0,0.720739644767553,0.7082537044944008,0.7060963457872462,0.7184724189837906,
97,1.0,0.7221207441590017,0.7119394637233369,0.7066382771014916,0.7186981555927869,
98,1.0,0.7211074994876321,0.7093369067281807,0.7067952760477414,0.7187102272885746,
99,1.0,0.7194905684625533,0.7105324826537288,0.70445495319966,0.717281690389413,
100,1.0,0.7232520773746693,0.7107391721808094,0.7081903041712222,0.7213887172442639,
