Vertices,BBC,Gr,GrLE,GrL,GrSD,
1,1.0,1.0,1.0,1.0,1.0,
2,1.0,1.0,1.0,1.0,1.0,
3,1.0,1.0,1.0,1.0,1.0,
4,1.0,1.136666666666667,0.9566666666666669,0.9566666666666669,1.126666666666667,
5,1.0,1.16,1.07,1.02,1.22,
6,1.0,1.2429999999999999,0.9716666666666665,0.9696666666666665,1.170333333333333,
7,1.0,1.0558253968253972,0.9948968253968254,0.9799523809523809,1.048373015873016,
8,1.0,1.0625649350649349,0.9581875901875899,0.9458935786435783,1.065127705627706,
9,1.0,1.0494954489954493,0.9890046620046621,0.985491008991009,1.044075147075147,
10,1.0,1.0130126357560565,0.9248741706779634,0.9187330593383227,1.0220161039081315,
11,1.0,1.0186682708027974,0.9587244872042152,0.94200725469024,1.0094194164878512,
12,1.0,1.0023402778935075,0.9203328051138261,0.9158563609835602,0.9843397718076795,
13,1.0,0.9892718744785439,0.9381316273799452,0.9093038932172718,0.9916894291160532,
14,1.0,0.962148020567965,0.8979507979412308,0.8947310204497891,0.9662380110660833,
15,1.0,0.9731806356303259,0.9347855911126036,0.9139221860272752,0.9578338462030994,
16,1.0,0.9777686663454278,0.9002475192639123,0.8931174389004268,0.9688887425813826,
17,1.0,0.9724649682094235,0.9263123828641213,0.9054824485672255,0.9587961850877724,
18,1.0,0.9590835280530489,0.8975778234100202,0.8845662713879766,0.9494459792010587,
19,1.0,0.9495096652407129,0.907397122360426,0.8934472287444056,0.9577042804957715,
20,1.0,0.9513038754469876,0.8954904196916273,0.8830757045362333,0.9447117268465791,
21,1.0,0.9572138297855008,0.917201150695545,0.8947116141104848,0.9486554071160671,
22,1.0,0.9514753668003465,0.8952161738957034,0.8916460894245539,0.9521335411404287,
23,1.0,0.9553326474351681,0.9162775727643385,0.8907499563903375,0.9525136534669524,
24,1.0,0.9529783982452433,0.8972963671480971,0.8903201756494817,0.9434617530859986,
25,1.0,0.9461662708380235,0.9112199535530878,0.8923969662162401,0.9408056056199221,
26,1.0,0.9401061651598651,0.8897350811790594,0.8822729365533484,0.9445123115600634,
27,1.0,0.9518357248036428,0.9088626559667113,0.8914282919905041,0.9410690346510548,
28,1.0,0.9467872280709625,0.8930381602461559,0.887151303827968,0.9395006004422193,
29,1.0,0.9468192642862112,0.908401162666512,0.8900421193651172,0.9330683102072566,
30,1.0,0.9363447892979114,0.8909588075343906,0.8836029479826552,0.9406044854980441,
31,1.0,0.9432165784454659,0.9124796711969059,0.8917768039231341,0.9419717187186079,
32,1.0,0.9416501727275817,0.8977201826894385,0.8923137653065608,0.9390505361837138,
33,1.0,0.9369700728142899,0.9030141799052309,0.8869997599161376,0.9367000082108844,
34,1.0,0.936816605405949,0.8877874943217283,0.8819317690801434,0.9314395902910552,
35,1.0,0.9317818429455166,0.9012361054412957,0.887605419136257,0.9314512335055121,
36,1.0,0.9309693999758225,0.8895041291257911,0.8818542668689314,0.9304497073513325,
37,1.0,0.932241626488976,0.9027833422944572,0.887986000724066,0.9333546319749643,
38,1.0,0.9402600003653473,0.8964915629353538,0.8875010488121471,0.9339628143319367,
39,1.0,0.9357011381404103,0.9044024118100036,0.8886340066728625,0.9306543461623643,
40,1.0,0.9294684143085964,0.8887459807100673,0.8824987535365796,0.926071621093784,
41,1.0,0.9330370244784227,0.9004026790904152,0.8836184019270631,0.9273595260302843,
42,1.0,0.9340693112165274,0.8957627361316312,0.8862968153510117,0.9289619887759791,
43,1.0,0.9320606969631058,0.8986780675520517,0.8854637315837575,0.9245953165121807,
44,1.0,0.9335212819275465,0.8956534256846546,0.8891027654164537,0.9331640019991186,
45,1.0,0.926487668879387,0.8969444271842394,0.8848971808547513,0.9291275111148497,
46,1.0,0.9303410202667715,0.8919184692475828,0.8834244243549719,0.9235223820778089,
47,1.0,0.9299486274481069,0.9008760648063509,0.8887880062472413,0.9279484960964944,
48,1.0,0.9323500550983737,0.8952029330692626,0.8919294556352056,0.9273075779703241,
49,1.0,0.9319027978150516,0.9012790721532269,0.891199048185663,0.9284754408051706,
50,1.0,0.9286962723525201,0.8950111491828885,0.887343261976726,0.9272648934393704,
51,1.0,0.9324666126797223,0.9035611011448326,0.8917224961682285,0.9276290617314709,
52,1.0,0.9344113238489414,0.897361156811397,0.892931100358988,0.9286062204664473,
53,1.0,0.9299406295773425,0.9021528786358871,0.8896393617142485,0.9276763065161778,
54,1.0,0.9284597519730734,0.8949239687050188,0.8894039545553709,0.9276890150484348,
55,1.0,0.9269281533408157,0.9013143403351325,0.8893142409209331,0.9247871367314832,
56,1.0,0.9291061176891848,0.8948288727866378,0.889119605955241,0.9260766899843764,
57,1.0,0.9294558381389306,0.903786449870597,0.8924419535174731,0.9299520000534313,
58,1.0,0.9277317761313068,0.89384000417202,0.8898957337864957,0.9262563567181857,
59,1.0,0.9301473447160866,0.9048400065921275,0.8898535820798766,0.9268266500896588,
60,1.0,0.9289934662810795,0.8966978498474271,0.889719580434701,0.9288311793165012,
61,1.0,0.929433590573765,0.9030911658145997,0.895513431498343,0.9278710734407837,
62,1.0,0.9297760162641184,0.8976550110809665,0.8920003113492453,0.9263262368244177,
63,1.0,0.9284451144684607,0.9031208677241164,0.8927346998909629,0.926972330071306,
64,1.0,0.9316649723084138,0.9012035172056057,0.8923743659356862,0.9307364591062857,
65,1.0,0.9284772176724314,0.9025252117531043,0.8919617366156372,0.9282299110364007,
66,1.0,0.9276857640072662,0.8977401288601732,0.8926689255844801,0.9264121089247943,
67,1.0,0.9295911964145596,0.9043039520962052,0.895016578694279,0.9289411662789724,
68,1.0,0.9301625509141013,0.9003102887749677,0.8928394176575145,0.9289722198598175,
69,1.0,0.9315504129470285,0.9045284773275912,0.8971266725764885,0.9279846698358389,
70,1.0,0.9301329309456066,0.899395300496657,0.8936207503013417,0.9270350499394701,
71,1.0,0.9319663855529373,0.9058596795285055,0.8954847374314641,0.9304607946238099,
72,1.0,0.9311025895481396,0.8999392103006661,0.8954572991200617,0.9310673711445452,
73,1.0,0.9297099860441653,0.9067031109846934,0.8959098917634772,0.9315635776544339,
74,1.0,0.9296574207931237,0.9015126644288968,0.8954804755023252,0.9300330049830255,
75,1.0,0.9298827308326092,0.9053330621414558,0.8953974003551817,0.9272310179803803,
76,1.0,0.9325830703542225,0.9051667018058079,0.8960805219372184,0.9301364741378326,
77,1.0,0.9291586854197118,0.9051107178749609,0.8968593619342478,0.9300554216871845,
78,1.0,0.9286531613252,0.8994800796461837,0.8943917927943851,0.9300088687082367,
79,1.0,0.928837207613161,0.9070467697100263,0.8985038005626811,0.9303785505600598,
80,1.0,0.9289911270976823,0.9003169105835884,0.8953558717987867,0.9276430256995389,
81,1.0,0.9292925823483129,0.9053394861712976,0.8965278751984925,0.9252461286190343,
82,1.0,0.9294036372526264,0.9011679233470703,0.8935888040253593,0.9270562526076156,
83,1.0,0.9318288149554426,0.9080348784436256,0.8980687712772136,0.9290284174798855,
84,1.0,0.9286443765902987,0.9010962698705879,0.8973385597728472,0.9283650308634668,
85,1.0,0.9295460526800734,0.9073425721709776,0.8976182042999501,0.9297103490054242,
86,1.0,0.9301810755602203,0.9038843485461989,0.8976282859006334,0.929812118480577,
87,1.0,0.9298421025429695,0.9066732501366924,0.8972073959263278,0.9298960042901251,
88,1.0,0.9294281334924804,0.9036101651275881,0.8973212990512461,0.9289428297345873,
89,1.0,0.9302202783805545,0.9062302732535272,0.8974475626908328,0.9277796051281118,
90,1.0,0.9285734981726373,0.9020483775585099,0.8982276902626287,0.9298818337278439,
91,1.0,0.931151063053209,0.9082179153934784,0.8996126506741398,0.9314690692954539,
92,1.0,0.9312549520526252,0.9041911730108783,0.8994297347506607,0.9290399461770643,
93,1.0,0.9295179812682752,0.9088072759415777,0.8990052238982874,0.9299412637710369,
94,1.0,0.9309803416816829,0.9051943047710981,0.8989061380567346,0.9280005037606114,
95,1.0,0.9317611284405087,0.9098412375553393,0.8996857731011835,0.9288981827548882,
96,1.0,0.9314874134974919,0.904256003673677,0.899448803859573,0.9305304960925678,
97,1.0,0.9308637321647432,0.9083576111611391,0.9008669820320359,0.9286391969345351,
98,1.0,0.9296718943383964,0.9045343519227177,0.8990621510280704,0.9288112583419292,
99,1.0,0.9319511843582052,0.9098942791113654,0.9013956396554724,0.9308683564956994,
100,1.0,0.9314228398181648,0.9059731589308506,0.901407439688395,0.9299654303250833,
