Vertexes,Gr,GrLE,GrL,
1,1.0,1.0,1.0,
2,1.0,1.0,1.0,
3,1.0,1.0,1.0,
4,1.1700000000000002,0.94,0.94,
5,1.1233333333333335,1.0433333333333334,1.0033333333333334,
6,1.102333333333333,0.9463333333333328,0.9443333333333328,
7,1.0701825396825397,0.9991825396825399,0.9609206349206352,
8,1.0903679653679652,0.9579058441558439,0.9475090187590185,
9,1.0660489510489513,1.007220945720946,0.9668763458763456,
10,1.0595031104945962,0.9461827615538911,0.9350337351417068,
11,1.029242131621389,0.9832845723547028,0.9559308064394881,
12,1.0215602699394999,0.9262653795631784,0.9178262974782156,
13,1.0222543048211596,0.9597832423492456,0.9354279747193637,
14,1.0191218817945735,0.9352618712947265,0.9277011737018404,
15,0.9991614650915133,0.9475725856689674,0.9205554736327412,
16,0.9905827868556831,0.9106727498956155,0.9001257401562752,
17,0.980162730221507,0.9311766543654347,0.9098405699397369,
18,0.9843613540121298,0.8999231059711491,0.8988721900258524,
19,0.9726424852817651,0.932296830843467,0.9062197745320141,
20,0.9694617340384499,0.906071089448033,0.8929821179025186,
21,0.973371049561656,0.9297096940854642,0.901463950856429,
22,0.9640850125461258,0.9091383841341895,0.8909518235359141,
23,0.9729361748785678,0.9295409343259728,0.9013612867149199,
24,0.9651329828684395,0.9067614462599723,0.8927010231196433,
25,0.9660807514859843,0.9242582154386041,0.9036235636262424,
26,0.9615587749962845,0.8985633430276081,0.8973159040514873,
27,0.9516216017846396,0.9168713360459736,0.8964196146425896,
28,0.9500001995468789,0.9083048058730563,0.8969569974744634,
29,0.9614143698784184,0.9256506435657008,0.9025101486994725,
30,0.9540124539610063,0.9033310127616905,0.8947179859815685,
31,0.9492327565186669,0.9127994358920268,0.8965530953001238,
32,0.9541938720257856,0.904163826969032,0.897380437664435,
33,0.9510219950350615,0.9129978420155568,0.8973534361762252,
34,0.9533864125201655,0.9026055654676385,0.8949333498570211,
35,0.9455859921949196,0.9150136330952775,0.8984535448105254,
36,0.9500781189017801,0.9020461537301084,0.8970020285506428,
37,0.9457551373804322,0.9106987969645262,0.895425881621506,
38,0.9428345495620636,0.9041974374207348,0.8953678497882379,
39,0.9489169898641627,0.9126159583934785,0.899798727195057,
40,0.946325591650991,0.9026517117002829,0.8987310514712799,
41,0.950507868399599,0.9143735011976888,0.9002294650635023,
42,0.9498426984686481,0.9072862719262771,0.8981158244369449,
43,0.9454451212677555,0.9122960609906786,0.8985584820073649,
44,0.946627000003812,0.9065105156725569,0.8962704881669478,
45,0.9454271658735505,0.9150559771332369,0.9019712795888628,
46,0.9481041818879771,0.9021593784735467,0.8978489468870682,
47,0.9449069304983584,0.913128252329232,0.9001270488218096,
48,0.9458383896219243,0.9054232271199464,0.8967878720238222,
49,0.9465858725935259,0.9156631810117196,0.9010481340169665,
50,0.9442469367103001,0.9067469813769412,0.8997882652046014,
51,0.9426305427625219,0.9108875459713732,0.902292478413422,
52,0.9451344887069291,0.907782599391592,0.9000126916294378,
53,0.9461643478893516,0.9129064470242761,0.9009066242053411,
54,0.9439168914504755,0.9058096140201486,0.9019317293237791,
55,0.9461307928776036,0.9134170215214322,0.9023603897998425,
56,0.9458949849716355,0.9093641297645216,0.9007294858027665,
57,0.9450295146116897,0.9159008959228919,0.9025509273431845,
58,0.9411634182186536,0.9059357276968207,0.90204778913698,
59,0.9441126934053632,0.9179698800584225,0.9032553379754984,
60,0.943793022433386,0.9114751767324494,0.9037629101182709,
61,0.9450508115543605,0.915241855392106,0.9061568827269681,
62,0.9430454477130381,0.9072004427134992,0.9036648779359382,
63,0.9401712022487847,0.9125612444223309,0.9007301147006084,
64,0.9423128056835979,0.9100817833507187,0.9031962558578815,
65,0.9429633864902879,0.9164712661209508,0.9033550235452548,
66,0.9438977399569071,0.9098855951303024,0.9038809800839752,
67,0.944126859049993,0.9166133162198341,0.9046905873397049,
68,0.9432809641255792,0.9100420833966842,0.9043476783001182,
69,0.9451858685304928,0.9181122568753465,0.9062112213799978,
70,0.9423632031849718,0.9084969860396817,0.9027814852842384,
71,0.9459551135721452,0.918804497864319,0.9078055861062174,
72,0.9420992088817672,0.9128291825477015,0.904619588516179,
73,0.9426513922633439,0.9146280348855992,0.9040180363179854,
74,0.9422219239645669,0.9129304618037848,0.9084931570910849,
75,0.9423154805755893,0.9163339900787095,0.9057251826152839,
76,0.9451274132444941,0.9146628563458158,0.9075617264548864,
77,0.94346603847252,0.9161282282907579,0.9066390465521426,
78,0.9442466043099899,0.9145389891884641,0.9072919003116278,
79,0.9455849164702724,0.917372519144145,0.9087002774194289,
80,0.9453383415637786,0.9131663422689584,0.9070676332839465,
81,0.9423504264463614,0.9180909857505746,0.9058932777127953,
82,0.9441605975932934,0.9146646194983287,0.9077201082028701,
83,0.9436848953197413,0.9193498109138522,0.9099622918159569,
84,0.9439794916737105,0.9140036892688443,0.9097780949240747,
85,0.9458464869742271,0.9193593495551516,0.9096462943259535,
86,0.9442484179034345,0.914316420404139,0.9089884991670839,
87,0.9456974672840909,0.9226454900390729,0.9118738310694546,
88,0.9440670232522231,0.9135319700078393,0.9085629601028952,
89,0.9444197113568802,0.9202414581897667,0.9112247860418954,
90,0.944504720403251,0.914296830807328,0.9101082940785189,
91,0.9461387030917731,0.9206338116002422,0.9107609888779907,
92,0.94443973103928,0.915691964993219,0.9103935004896124,
93,0.9452529232929155,0.9195726278374005,0.9107437385561147,
