Vertexes,Gr,GrSD,GrSA,GrSTD,GrSTA,
1,1.0,1.0,1.0,1.0,1.0,
2,1.0,1.0,1.0,1.0,1.0,
3,1.0,1.0,1.0,1.0,1.0,
4,1.2333333333333336,1.1533333333333338,1.3633333333333337,1.2633333333333336,1.3633333333333337,
5,1.19,1.26,1.38,1.08,1.38,
6,1.1596666666666664,1.1286666666666665,1.1878333333333329,1.1001666666666663,1.205166666666666,
7,1.1019206349206347,1.0636825396825396,1.125111111111111,1.0248492063492065,1.1339444444444444,
8,1.1018708513708513,1.095141414141414,1.1224379509379512,1.0476612554112554,1.1323791486291492,
9,1.0734875124875125,1.0729183594183593,1.0763819513819515,1.0110239205239206,1.0943328338328344,
10,1.0689810663193018,1.0669002639517344,1.0706140289449113,1.0181942616207318,1.0668704849072497,
11,1.0284172536606244,1.005188477135105,1.0215061323900674,0.9750850307878508,1.0293524730978632,
12,1.014338639670022,1.022021346411437,1.0432997991977089,0.9808532293115472,1.0339228148068966,
13,1.0133489031191314,1.0102409681697344,1.0108999010409496,0.9905858763669287,1.0140840329176009,
14,0.9780318301545726,0.9791034788613662,1.005458317934694,0.9819769170343027,1.0200942226233392,
15,0.9981131229544361,0.9973423359349143,1.0111132657493285,0.9857366626090021,1.0148680769217526,
16,1.0075421420042472,0.9857012016213254,1.0108302026743041,0.9769546327063017,1.009823834238918,
17,0.9954952560030026,0.9856099745008728,0.9980651445015488,0.9751151010990441,0.9964678039252196,
18,0.9876110462710942,0.9870183681345622,0.9962119704011551,0.9753855715551161,0.9883148599026953,
19,0.9763320373225978,0.9772714917141108,0.9698226360699723,0.9585796742716994,0.9701892838245962,
20,0.9737929455262023,0.9727633274869899,0.9739626816258614,0.9655512094477584,0.9743569834015741,
21,0.9747676539708214,0.9733335622318071,0.9748931136067034,0.9596569404467384,0.9834367505287325,
22,0.9601471612098438,0.9636274964857336,0.964631719038332,0.9519723252898458,0.9656481728710931,
23,0.9633202840255841,0.9701527270118064,0.9725164679944175,0.9604046861457302,0.9789104873938399,
24,0.9559605228962883,0.960853534531892,0.9680003458827281,0.9546038851314816,0.9661980818030202,
25,0.963320097726571,0.9661779139971225,0.9627027173480264,0.9479191512589007,0.9707696469957366,
26,0.9604575464115673,0.9594072227825676,0.9661680079722571,0.9511626973211069,0.9643429321522403,
27,0.9570611217572349,0.9495340835918362,0.9577156008554656,0.9515865610453053,0.9583264070936199,
28,0.9556762251225431,0.9568607326185254,0.9559220878714355,0.952227634224276,0.9583290539715944,
29,0.9557339912172452,0.954361171324818,0.9565553790046988,0.9531572479285718,0.9586399403372019,
30,0.9497852131486951,0.9448496039796775,0.9469720387296546,0.9417063805110378,0.9553137168084391,
31,0.9586749190926686,0.9468351357732129,0.9581050515464945,0.9421039747613724,0.9510487391777075,
32,0.9514222278718448,0.9479558519891467,0.9551821825414771,0.942350114419674,0.9592612650001635,
33,0.9538571401755478,0.9504941784460098,0.9489543823274852,0.94762278261089,0.9549671644443211,
34,0.9524053028998888,0.9486290948295512,0.9493877227193762,0.9414243420506767,0.9442710072386953,
35,0.9470423415722005,0.9482278350554922,0.948735028580544,0.9383160790861287,0.9518777224611322,
36,0.9543115495952479,0.9466799573645336,0.9558682897293329,0.946268801637497,0.9559028191367951,
37,0.9493814869726309,0.9535729177933615,0.9503688565542299,0.9432504028761476,0.9509727294034863,
38,0.9435791495566188,0.9405835338391298,0.9508252812500233,0.9371976082293194,0.9533409113624899,
39,0.9500860894763993,0.943106631046843,0.9546291573593629,0.9426879276849282,0.9530409007158882,
40,0.9499634247857673,0.949438277004386,0.9513734418885699,0.9444452486882908,0.948451553335072,
41,0.9483416753133517,0.9456538056268883,0.9492827676283917,0.9413599791470892,0.9498005528708312,
42,0.9449982940919182,0.9436800785054983,0.948914263760476,0.9397116620337782,0.9466541267813957,
43,0.9438323877145597,0.9418796916349385,0.9472314740793922,0.9385180360387722,0.952398093323515,
44,0.9462364685179782,0.9456221840467012,0.9493865754602809,0.941427369206925,0.950952221353401,
45,0.9447874195630825,0.9421418408623883,0.9480378786364847,0.9438201155790954,0.9491058653602089,
46,0.9484933016881734,0.9455928105280362,0.9456092567594345,0.9408467985086537,0.9453324588342257,
47,0.9449159961800144,0.9408069056753962,0.942799194029988,0.939065939848966,0.9436427687997153,
48,0.9462149182928684,0.9425970601692236,0.9428008987611993,0.9382950909010909,0.9431510536231626,
49,0.9413004869007956,0.9441319605938611,0.9458533422406464,0.9427080308072303,0.943926135312413,
50,0.9480624757922022,0.9408666786943967,0.9476453853674953,0.9435904992416241,0.9485622031211508,
51,0.9449196818542055,0.9453915564601679,0.9448208270673016,0.9429775045190435,0.9470006186440488,
52,0.9442485126227492,0.9405759604551115,0.9469201644549926,0.9394390737626375,0.9429229273413436,
53,0.9433233569805087,0.9439727627899649,0.9449269139471993,0.9428005571329221,0.9479863812568716,
54,0.9457769679432366,0.939975308479598,0.9422900307588322,0.9388359599783526,0.9422332528871605,
55,0.9435932385471366,0.9418150007221989,0.944369753473969,0.9387663725921062,0.9436191963581685,
56,0.9445716511957751,0.9448974516802282,0.9449622212929709,0.9436499978738214,0.9467311530919927,
57,0.946222410204058,0.944063861200073,0.948828616180717,0.9409664456207351,0.9462958428037025,
58,0.9403658058922889,0.9440664946324746,0.9458326192359284,0.9411084068953298,0.9460651539019693,
59,0.9441089319027831,0.9420380097391289,0.9455138814331613,0.9382988657018909,0.9451396466756465,
60,0.9421351870597365,0.9426742910557563,0.9447343879065668,0.9392431867696237,0.9452992589043313,
61,0.9454747267639858,0.9438107148457011,0.9432745988512516,0.9394732140764429,0.9425571765659531,
62,0.9448663768037949,0.9442432616535947,0.9430929127778904,0.9416522981142621,0.9452995176466926,
63,0.944274691705615,0.944586430498454,0.9443687544374529,0.9403254343163394,0.9451819344156631,
64,0.9437847533792671,0.9418991315406348,0.9438836398273661,0.9415029610521666,0.9479197440598586,
65,0.9404904602953341,0.939105651551129,0.9431141558659489,0.937440857726669,0.9432209827738753,
66,0.9446567105830134,0.9420766787311288,0.9461286659236231,0.9386797058959724,0.9455236401386142,
67,0.9442332655143868,0.9415846892665585,0.9430809721575855,0.9410101742353248,0.9438308529155774,
68,0.9430220960496863,0.9427921408175746,0.9485289081458038,0.9408998177058967,0.9468623630782992,
69,0.9437068302686289,0.9432667587171584,0.9413302283449215,0.9414219052735605,0.9458176802561757,
70,0.9437415728503273,0.9424839259269138,0.9476335026594819,0.9423301249866814,0.9447830066795068,
71,0.9436889702429617,0.942787575479618,0.9403797788460403,0.9420442734077428,0.9434779049490193,
72,0.9447298017022129,0.9455443071079804,0.945702949718604,0.9396700356261033,0.9446443807344468,
73,0.9434992431897714,0.9415993377628203,0.9453014612458556,0.9424479555321379,0.943030122078017,
74,0.9441878427918512,0.9432445263862188,0.9446167837393932,0.9426701794477766,0.9441440935496402,
75,0.9414839161015486,0.9419297741558288,0.9448596135254391,0.9394327582861912,0.9450175924062676,
76,0.9412901621790982,0.9413708586721674,0.9421621338918189,0.9409573066792669,0.9442239892339684,
77,0.9434398825412806,0.942581201875753,0.94451695009058,0.9406975747442655,0.945342996890119,
78,0.9429762559403531,0.9426930237983753,0.9434012044417159,0.9427449221340387,0.943686924021723,
79,0.9444752411285218,0.9422929210913275,0.9438196335043392,0.9426367852827845,0.9429330293367683,
80,0.9443704973159367,0.9405991445157954,0.9439573273617298,0.9416626634610982,0.9436550836626034,
81,0.9455202205517413,0.9436387212188442,0.9461466926032114,0.9414958682207064,0.9463148555697769,
82,0.9458121013598066,0.9436638945088979,0.945920925019152,0.9421686522299791,0.9460369736967326,
83,0.9411120969004021,0.9416646714028744,0.9454925635071294,0.9428238176056035,0.9451910273767088,
84,0.9450526755305181,0.9438838700665417,0.9445579171463169,0.9416312466732351,0.9443567546289419,
85,0.9425927637677259,0.940566612536793,0.9435204002377,0.942565452749833,0.9437261583705606,
86,0.9457062009240191,0.9436524776755139,0.9475211508380106,0.9445456002690235,0.9461290975649455,
87,0.9446225644752607,0.9428789991127421,0.9436137216314883,0.9414095891189627,0.945752459068287,
88,0.9431744421758862,0.9450160585833448,0.9460628023743786,0.9434968615488488,0.9450034558627521,
89,0.9445498500879803,0.9440032078393802,0.9444061279484588,0.9431016174747129,0.9462821391108007,
90,0.9445716297884098,0.9445900806871629,0.9451442474928209,0.9433475081345918,0.9446743789273863,
91,0.9446174366286306,0.9430260661834059,0.9447513795812325,0.9403520875521925,0.9444288613867038,
92,0.9438151692773151,0.9424386683459091,0.9438629411663438,0.9433630062885487,0.9440651520371068,
93,0.9438374059292558,0.9431850575292111,0.9445965040753082,0.942852841581531,0.9460669711691568,
